PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll 
0.390000,-0.029470,0.016615,0.088876,2.972706,0.386136,0.325145
0.399000,-0.029482,0.016632,0.088865,2.969842,0.418927,0.307548
0.409000,-0.029486,0.016627,0.088854,2.981158,0.387561,0.283419
0.419000,-0.029481,0.016690,0.088790,2.934553,0.289142,0.213071
0.430000,-0.029507,0.016688,0.088759,2.958748,0.277242,0.242842
0.440000,-0.029496,0.016696,0.088780,2.949648,0.311179,0.257854
0.449000,-0.029507,0.016700,0.088797,2.951591,0.284001,0.226316
0.460000,-0.029466,0.016629,0.088855,2.964946,0.420105,0.306845
0.470000,-0.029478,0.016686,0.088798,2.923160,0.281860,0.229659
0.479000,-0.029459,0.016634,0.088878,2.955727,0.414742,0.333017
0.489000,-0.029476,0.016621,0.088838,2.986756,0.393018,0.291787
0.500000,-0.029486,0.016688,0.088794,2.932270,0.315860,0.267254
0.511000,-0.029472,0.016687,0.088797,2.945584,0.291953,0.283458
0.520000,-0.029517,0.016682,0.088784,2.931406,0.289063,0.219993
0.529000,-0.029487,0.016690,0.088793,2.943690,0.297879,0.235843
0.540000,-0.029485,0.016680,0.088786,2.945393,0.305024,0.223476
0.550000,-0.029491,0.016688,0.088774,2.945457,0.279296,0.240650
0.559000,-0.029518,0.016687,0.088763,2.943963,0.267081,0.254003
0.569000,-0.029501,0.016692,0.088796,2.943207,0.304952,0.252526
0.579000,-0.029476,0.016631,0.088868,2.961133,0.406060,0.303587
0.589000,-0.029458,0.016619,0.088877,2.954019,0.426425,0.325156
0.600000,-0.029460,0.016623,0.088875,2.969772,0.407366,0.313721
0.610000,-0.029478,0.016680,0.088812,2.935164,0.318850,0.243744
0.619000,-0.029483,0.016691,0.088790,2.939794,0.292774,0.195292
0.630000,-0.029494,0.016680,0.088764,2.957692,0.289086,0.261687
0.639000,-0.029484,0.016623,0.088849,2.978194,0.397839,0.284534
0.650000,-0.029507,0.016692,0.088769,2.948875,0.270087,0.257758
0.660000,-0.029482,0.016611,0.088874,2.978834,0.435950,0.315279
0.670000,-0.029496,0.016686,0.088785,2.944707,0.269282,0.251171
0.679000,-0.029468,0.016617,0.088881,2.955229,0.414567,0.322780
0.690000,-0.029517,0.016647,0.088864,2.967946,0.415839,0.363044
0.700000,-0.029472,0.016635,0.088853,2.972411,0.412921,0.313555
0.709000,-0.029502,0.016697,0.088770,2.954509,0.275643,0.255357
0.720000,-0.029489,0.016692,0.088779,2.955980,0.290979,0.238091
0.730000,-0.029497,0.016671,0.088806,2.949217,0.279534,0.196407
0.739000,-0.029469,0.016626,0.088859,2.954741,0.425116,0.327220
0.749000,-0.029489,0.016684,0.088782,2.941088,0.315097,0.256556
0.760000,-0.029522,0.016692,0.088796,2.949102,0.286187,0.214869
0.770000,-0.029463,0.016619,0.088855,2.969323,0.408998,0.326040
0.779000,-0.029462,0.016644,0.088865,2.963647,0.390426,0.324728
0.790000,-0.029450,0.016612,0.088883,2.959569,0.416929,0.320993
0.800000,-0.029501,0.016676,0.088770,2.964982,0.292638,0.233000
0.810000,-0.029491,0.016685,0.088776,2.953736,0.285129,0.254396
0.820000,-0.029457,0.016623,0.088873,2.966172,0.407016,0.312489
0.830000,-0.029503,0.016689,0.088789,2.950712,0.293070,0.239431
0.839000,-0.029500,0.016689,0.088783,2.949774,0.296301,0.240393
0.850000,-0.029484,0.016683,0.088815,2.942823,0.316775,0.240501
0.860000,-0.029463,0.016612,0.088865,2.970988,0.409800,0.295605
0.869000,-0.029472,0.016624,0.088862,2.967258,0.411373,0.327247
0.879000,-0.029485,0.016698,0.088789,2.947828,0.294478,0.265146
0.890000,-0.029472,0.016622,0.088868,2.958981,0.416245,0.313755
0.900000,-0.029495,0.016701,0.088785,2.943171,0.294595,0.258312
0.910000,-0.029459,0.016604,0.088824,2.961547,0.301017,0.209682
0.920000,-0.029492,0.016661,0.088797,2.949144,0.307238,0.216724
0.930000,-0.029473,0.016625,0.088859,2.960955,0.414689,0.317652
0.939000,-0.029480,0.016698,0.088785,2.945031,0.307949,0.253803
0.950000,-0.029478,0.016679,0.088783,2.950021,0.291856,0.196593
0.960000,-0.029525,0.016694,0.088781,2.938840,0.311092,0.245670
0.970000,-0.029489,0.016691,0.088799,2.945124,0.315518,0.215219
0.980000,-0.029447,0.016646,0.088839,2.954484,0.414364,0.349906
0.990000,-0.029489,0.016701,0.088800,2.933481,0.314891,0.250784
1.000000,-0.029481,0.016686,0.088804,2.954655,0.307201,0.267719
1.009000,-0.029506,0.016703,0.088783,2.946021,0.305432,0.254095
1.020000,-0.029488,0.016696,0.088782,2.926047,0.311154,0.253045
1.030000,-0.029456,0.016618,0.088859,2.974463,0.411508,0.314663
1.039000,-0.029484,0.016695,0.088777,2.949751,0.297762,0.249190
1.050000,-0.029492,0.016685,0.088768,2.935837,0.282459,0.245042
1.060000,-0.029483,0.016644,0.088876,2.979453,0.422324,0.305938
1.070000,-0.029513,0.016681,0.088775,2.945010,0.284000,0.241927
1.080000,-0.029498,0.016697,0.088791,2.950666,0.281393,0.227519
1.090000,-0.029510,0.016699,0.088784,2.942222,0.286905,0.233883
1.100000,-0.029453,0.016616,0.088860,2.965075,0.425541,0.356289
1.110000,-0.029484,0.016690,0.088803,2.953256,0.313917,0.245563
1.120000,-0.029446,0.016590,0.088869,2.955327,0.435812,0.335176
1.130000,-0.029490,0.016688,0.088790,2.946137,0.287367,0.233367
1.140000,-0.029498,0.016686,0.088790,2.938266,0.296089,0.251232
1.150000,-0.029488,0.016707,0.088774,2.953418,0.307760,0.230254
1.160000,-0.029469,0.016627,0.088860,2.958255,0.433428,0.339389
1.170000,-0.029518,0.016690,0.088774,2.955572,0.271909,0.245657
1.180000,-0.029478,0.016625,0.088868,2.983133,0.376832,0.287943
1.190000,-0.029503,0.016691,0.088794,2.944670,0.315089,0.245771
1.200000,-0.029469,0.016625,0.088846,2.979459,0.423169,0.346226
1.210000,-0.029451,0.016609,0.088843,2.972057,0.393148,0.286893
1.220000,-0.029468,0.016621,0.088874,2.971836,0.414566,0.320068
1.230000,-0.029469,0.016630,0.088871,2.957301,0.412494,0.326222
1.240000,-0.029487,0.016679,0.088801,2.955395,0.347194,0.251333
1.250000,-0.029511,0.016702,0.088775,2.949553,0.287261,0.260583
1.260000,-0.029517,0.016696,0.088766,2.928199,0.280759,0.236044
1.270000,-0.029460,0.016625,0.088857,2.960873,0.440292,0.342536
1.280000,-0.029478,0.016691,0.088757,2.933253,0.287925,0.249452
1.290000,-0.029468,0.016630,0.088831,2.966026,0.419841,0.333963
1.300000,-0.029500,0.016691,0.088798,2.958866,0.280441,0.213229
1.310000,-0.029468,0.016691,0.088789,2.934605,0.306208,0.234699
1.320000,-0.029496,0.016702,0.088782,2.938886,0.297476,0.232814
1.330000,-0.029500,0.016682,0.088770,2.958787,0.284892,0.249410
1.340000,-0.029456,0.016642,0.088872,2.962267,0.411309,0.321521
1.350000,-0.029485,0.016636,0.088873,2.961007,0.418842,0.313315
1.360000,-0.029477,0.016695,0.088790,2.942395,0.312034,0.268181
1.370000,-0.029467,0.016628,0.088846,2.976361,0.412713,0.313628
1.380000,-0.029506,0.016696,0.088801,2.951374,0.276996,0.228677
1.390000,-0.029477,0.016631,0.088864,2.967035,0.411926,0.327573
1.400000,-0.029469,0.016639,0.088839,2.976297,0.403098,0.291875
1.410000,-0.029433,0.016619,0.088867,2.961573,0.423873,0.362600
1.420000,-0.029512,0.016691,0.088791,2.945882,0.297094,0.221269
1.430000,-0.029495,0.016690,0.088772,2.947425,0.274821,0.246003
1.440000,-0.029499,0.016686,0.088789,2.943661,0.304864,0.252359
1.450000,-0.029468,0.016632,0.088846,2.982426,0.400385,0.296475
1.460000,-0.029502,0.016686,0.088802,2.955349,0.293689,0.211782
1.470000,-0.029480,0.016631,0.088843,2.977115,0.394207,0.296021
1.480000,-0.029485,0.016691,0.088780,2.942954,0.300137,0.258470
1.490000,-0.029514,0.016687,0.088769,2.963526,0.282078,0.238584
1.500000,-0.029485,0.016647,0.088890,2.963558,0.413656,0.359034
1.510000,-0.029496,0.016698,0.088798,2.943901,0.299323,0.257899
1.520000,-0.029503,0.016695,0.088784,2.956795,0.299376,0.244619
1.530000,-0.029467,0.016685,0.088804,2.945702,0.315587,0.243486
1.540000,-0.029489,0.016692,0.088784,2.948906,0.301459,0.223494
1.550000,-0.029470,0.016626,0.088837,2.954040,0.421950,0.302892
1.560000,-0.029484,0.016691,0.088805,2.932139,0.329512,0.259704
1.570000,-0.029498,0.016697,0.088787,2.938688,0.298744,0.244390
1.580000,-0.029477,0.016690,0.088778,2.923684,0.296517,0.241196
1.590000,-0.029520,0.016679,0.088783,2.945851,0.285337,0.218423
1.600000,-0.029472,0.016630,0.088855,2.960928,0.408121,0.310553
1.610000,-0.029511,0.016685,0.088780,2.939291,0.281062,0.245867
1.620000,-0.029504,0.016697,0.088786,2.945809,0.299115,0.251102
1.630000,-0.029478,0.016626,0.088849,2.967697,0.404487,0.308498
1.640000,-0.029493,0.016687,0.088795,2.953434,0.301680,0.196301
1.650000,-0.029479,0.016632,0.088855,2.965014,0.415901,0.318705
1.660000,-0.029507,0.016695,0.088804,2.950126,0.292367,0.206303
1.670000,-0.029505,0.016687,0.088789,2.946298,0.302728,0.255123
1.680000,-0.029457,0.016627,0.088854,2.971096,0.425448,0.332479
1.690000,-0.029465,0.016624,0.088861,2.960776,0.428932,0.321042
1.700000,-0.029508,0.016690,0.088793,2.942185,0.316196,0.288940
1.710000,-0.029507,0.016692,0.088789,2.952782,0.301743,0.236126
1.720000,-0.029485,0.016653,0.088850,2.960304,0.372656,0.361149
1.730000,-0.029493,0.016685,0.088806,2.952598,0.311790,0.228586
1.740000,-0.029465,0.016642,0.088853,2.968021,0.393216,0.316517
1.750000,-0.029481,0.016696,0.088775,2.928129,0.314136,0.260675
1.760000,-0.029459,0.016628,0.088867,2.967801,0.430633,0.340858
1.770000,-0.029447,0.016634,0.088841,2.981090,0.391359,0.309607
1.780000,-0.029438,0.016582,0.088857,2.956646,0.431442,0.307800
1.790000,-0.029509,0.016688,0.088791,2.950421,0.289523,0.218405
1.800000,-0.029461,0.016630,0.088852,2.960852,0.446369,0.359079
1.810000,-0.029484,0.016684,0.088788,2.917971,0.301661,0.247219
1.820000,-0.029489,0.016691,0.088816,2.937246,0.280609,0.246846
1.830000,-0.029456,0.016631,0.088871,2.953215,0.435110,0.360581
1.840000,-0.029451,0.016621,0.088872,2.958227,0.426620,0.347977
1.850000,-0.029486,0.016697,0.088788,2.952147,0.289241,0.244520
1.860000,-0.029484,0.016694,0.088775,2.935571,0.300471,0.261306
1.870000,-0.029481,0.016645,0.088855,2.980358,0.414036,0.335109
1.880000,-0.029492,0.016687,0.088792,2.949694,0.303079,0.221636
1.890000,-0.029472,0.016636,0.088858,2.973197,0.403815,0.318532
1.900000,-0.029478,0.016638,0.088864,2.965895,0.400302,0.319957
1.910000,-0.029474,0.016628,0.088847,2.979555,0.400876,0.315160
1.920000,-0.029459,0.016621,0.088872,2.960280,0.420467,0.314150
1.930000,-0.029512,0.016692,0.088752,2.949949,0.271397,0.250925
1.940000,-0.029477,0.016625,0.088855,2.963422,0.416541,0.321528
1.950000,-0.029489,0.016683,0.088800,2.942375,0.302047,0.225729
1.960000,-0.029469,0.016628,0.088859,2.973077,0.401662,0.312002
1.970000,-0.029497,0.016689,0.088786,2.949341,0.280373,0.226356
1.980000,-0.029463,0.016616,0.088906,2.987248,0.428393,0.357631
1.990000,-0.029461,0.016648,0.088837,2.971647,0.406291,0.334891
2.000000,-0.029479,0.016613,0.088877,2.950817,0.410648,0.342923
2.010000,-0.029506,0.016702,0.088790,2.945618,0.298655,0.254197
2.020000,-0.029479,0.016651,0.088873,2.967292,0.394148,0.345316
2.030000,-0.029468,0.016630,0.088846,2.973429,0.390156,0.319107
2.040000,-0.029483,0.016690,0.088779,2.954566,0.300196,0.232056
2.050000,-0.029485,0.016638,0.088839,2.990463,0.369569,0.275267
2.060000,-0.029506,0.016702,0.088786,2.934637,0.290617,0.263229
2.070000,-0.029470,0.016633,0.088843,2.974859,0.399347,0.304594
2.080000,-0.029501,0.016686,0.088807,2.947669,0.294904,0.176909
2.090000,-0.029490,0.016630,0.088869,2.981479,0.429729,0.403491
2.100000,-0.029471,0.016643,0.088841,2.977021,0.405203,0.301281
2.110000,-0.029493,0.016697,0.088790,2.940379,0.296692,0.227013
2.120000,-0.029489,0.016617,0.088848,2.964180,0.430982,0.323855
2.130000,-0.029500,0.016700,0.088780,2.949517,0.289423,0.247447
2.140000,-0.029484,0.016628,0.088858,2.979137,0.449511,0.378844
2.150000,-0.029473,0.016615,0.088854,2.955821,0.421666,0.310155
2.160000,-0.029475,0.016607,0.088819,2.962441,0.357462,0.201512
2.170000,-0.029501,0.016693,0.088781,2.951464,0.262516,0.227429
2.180000,-0.029485,0.016629,0.088850,2.974205,0.414102,0.303541
2.190000,-0.029482,0.016712,0.088774,2.939481,0.302062,0.269806
2.200000,-0.029495,0.016699,0.088797,2.940500,0.299030,0.233822
2.210000,-0.029462,0.016620,0.088853,2.974730,0.405046,0.304809
2.220000,-0.029507,0.016697,0.088786,2.952987,0.276009,0.226489
2.230000,-0.029452,0.016610,0.088857,2.966108,0.405208,0.304410
2.240000,-0.029479,0.016641,0.088858,2.969955,0.418452,0.305939
2.250000,-0.029506,0.016704,0.088798,2.956186,0.296278,0.235533
2.260000,-0.029463,0.016627,0.088866,2.950897,0.426165,0.331219
2.270000,-0.029484,0.016699,0.088802,2.947095,0.330923,0.228028
2.280000,-0.029492,0.016680,0.088806,2.952497,0.304690,0.203539
2.290000,-0.029463,0.016625,0.088868,2.965470,0.422495,0.307269
2.300000,-0.029489,0.016676,0.088802,2.944198,0.306790,0.239899
2.310000,-0.029514,0.016696,0.088794,2.947859,0.315086,0.276966
2.320000,-0.029500,0.016691,0.088788,2.930181,0.303484,0.245877
2.330000,-0.029464,0.016633,0.088858,2.961704,0.415262,0.310014
2.340000,-0.029503,0.016694,0.088800,2.955393,0.308689,0.253629
2.350000,-0.029476,0.016636,0.088844,2.967053,0.412782,0.315711
2.360000,-0.029508,0.016691,0.088786,2.948864,0.290523,0.240132
2.370000,-0.029467,0.016619,0.088860,2.979385,0.403015,0.304285
2.380000,-0.029478,0.016627,0.088871,2.967341,0.364126,0.280055
2.390000,-0.029506,0.016703,0.088792,2.942071,0.297006,0.234352
2.400000,-0.029462,0.016612,0.088854,2.974497,0.424806,0.317210
2.410000,-0.029489,0.016710,0.088790,2.944569,0.326433,0.287619
2.420000,-0.029486,0.016693,0.088811,2.939180,0.319146,0.235710
2.430000,-0.029469,0.016661,0.088847,2.965674,0.401735,0.328092
2.440000,-0.029487,0.016690,0.088781,2.957230,0.307486,0.235763
2.450000,-0.029509,0.016702,0.088777,2.953168,0.281809,0.210403
2.460000,-0.029496,0.016697,0.088785,2.944309,0.302709,0.255463
2.470000,-0.029508,0.016699,0.088786,2.940571,0.294998,0.216851
2.480000,-0.029479,0.016695,0.088775,2.936383,0.301084,0.257574
2.490000,-0.029512,0.016694,0.088784,2.949369,0.303921,0.227405
2.500000,-0.029456,0.016608,0.088868,2.959658,0.432842,0.329099
2.510000,-0.029453,0.016622,0.088853,2.960042,0.358143,0.289599
2.520000,-0.029498,0.016692,0.088777,2.941276,0.287676,0.257391
2.530000,-0.029498,0.016688,0.088778,2.954336,0.302463,0.296916
2.540000,-0.029448,0.016648,0.088838,2.954523,0.366768,0.279110
2.550000,-0.029460,0.016633,0.088864,2.970311,0.431780,0.324032
2.560000,-0.029509,0.016699,0.088799,2.944323,0.295514,0.237874
2.570000,-0.029459,0.016632,0.088849,2.973524,0.433524,0.330633
2.580000,-0.029511,0.016700,0.088803,2.948530,0.300262,0.226812
2.590000,-0.029509,0.016704,0.088783,2.936528,0.288786,0.235693
2.600000,-0.029489,0.016634,0.088880,2.951631,0.490131,0.425240
2.610000,-0.029473,0.016670,0.088764,2.947108,0.283004,0.256560
2.620000,-0.029507,0.016713,0.088772,2.952425,0.285013,0.231053
2.630000,-0.029483,0.016627,0.088859,2.983685,0.376919,0.289022
2.640000,-0.029478,0.016632,0.088861,2.973057,0.364177,0.297417
2.650000,-0.029492,0.016691,0.088790,2.933587,0.331628,0.228311
2.660000,-0.029489,0.016703,0.088794,2.937755,0.311035,0.249937
2.670000,-0.029519,0.016693,0.088794,2.950144,0.306673,0.224743
2.680000,-0.029470,0.016620,0.088891,2.939764,0.434033,0.356287
2.690000,-0.029513,0.016670,0.088780,2.938594,0.302190,0.195051
2.700000,-0.029447,0.016634,0.088872,2.955595,0.433013,0.372772
2.710000,-0.029459,0.016632,0.088852,2.970247,0.434121,0.336617
2.720000,-0.029453,0.016639,0.088869,2.949061,0.432430,0.372736
2.730000,-0.029471,0.016639,0.088876,2.973617,0.387156,0.291777
2.740000,-0.029515,0.016683,0.088766,2.951690,0.284196,0.261027
2.750000,-0.029514,0.016686,0.088772,2.948019,0.278888,0.237033
2.760000,-0.029461,0.016635,0.088854,2.970757,0.419613,0.323399
2.770000,-0.029500,0.016702,0.088785,2.928864,0.300191,0.239698
2.780000,-0.029482,0.016697,0.088805,2.939698,0.325589,0.243103
2.790000,-0.029500,0.016691,0.088787,2.946418,0.298931,0.247581
2.800000,-0.029487,0.016697,0.088771,2.948164,0.292532,0.247116
2.810000,-0.029469,0.016634,0.088850,2.983865,0.397149,0.311923
2.820000,-0.029473,0.016624,0.088837,2.984969,0.396980,0.289619
2.830000,-0.029479,0.016635,0.088871,2.969865,0.416383,0.320919
2.840000,-0.029482,0.016696,0.088789,2.938781,0.318295,0.259122
2.850000,-0.029467,0.016638,0.088854,2.982086,0.399156,0.304962
2.860000,-0.029516,0.016693,0.088778,2.945058,0.277726,0.246626
2.870000,-0.029473,0.016619,0.088876,2.965369,0.416889,0.314284
2.880000,-0.029502,0.016683,0.088792,2.959800,0.285679,0.225514
2.890000,-0.029479,0.016640,0.088849,2.959332,0.425371,0.338225
2.900000,-0.029510,0.016711,0.088788,2.961052,0.289470,0.281530
2.910000,-0.029494,0.016692,0.088793,2.947464,0.318013,0.230692
2.920000,-0.029460,0.016631,0.088867,2.962039,0.426841,0.331928
2.930000,-0.029472,0.016692,0.088787,2.944231,0.306923,0.252325
2.940000,-0.029484,0.016633,0.088863,2.960004,0.422312,0.336336
2.950000,-0.029499,0.016692,0.088783,2.953425,0.287139,0.227053
2.960000,-0.029471,0.016689,0.088774,2.948706,0.307757,0.273331
2.970000,-0.029507,0.016694,0.088778,2.936493,0.284263,0.230635
2.980000,-0.029473,0.016685,0.088785,2.945863,0.304417,0.270358
2.990000,-0.029445,0.016618,0.088862,3.001918,0.368265,0.306573
3.000000,-0.029474,0.016691,0.088790,2.946903,0.318010,0.277048
3.010000,-0.029477,0.016625,0.088862,2.959501,0.416025,0.323719
3.020000,-0.029477,0.016633,0.088856,2.971268,0.415824,0.304813
3.030000,-0.029512,0.016702,0.088789,2.946260,0.281393,0.222594
3.040000,-0.029512,0.016691,0.088791,2.956974,0.275885,0.205219
3.050000,-0.029492,0.016696,0.088769,2.938522,0.310165,0.260713
3.060000,-0.029499,0.016677,0.088808,2.957733,0.291810,0.202841
3.070000,-0.029501,0.016677,0.088799,2.942959,0.292639,0.223930
3.080000,-0.029484,0.016698,0.088773,2.939926,0.288525,0.269295
3.090000,-0.029504,0.016707,0.088780,2.948534,0.291148,0.253738
3.100000,-0.029516,0.016689,0.088778,2.949170,0.279097,0.228609
3.110000,-0.029475,0.016638,0.088869,2.948872,0.430870,0.334979
3.120000,-0.029473,0.016627,0.088843,2.985049,0.392164,0.287056
3.130000,-0.029480,0.016687,0.088788,2.949892,0.293030,0.222471
3.140000,-0.029460,0.016627,0.088858,2.952404,0.443037,0.389893
3.150000,-0.029460,0.016617,0.088865,2.947422,0.466514,0.386264
3.160000,-0.029493,0.016690,0.088781,2.950328,0.288128,0.253318
3.170000,-0.029522,0.016673,0.088791,2.943834,0.300570,0.218229
3.180000,-0.029495,0.016652,0.088875,2.970504,0.394596,0.331273
3.190000,-0.029499,0.016694,0.088802,2.959477,0.311163,0.212823
3.200000,-0.029451,0.016625,0.088877,2.950303,0.427460,0.345817
3.211000,-0.029519,0.016681,0.088780,2.948752,0.301669,0.252860
3.220000,-0.029532,0.016698,0.088768,2.952301,0.270648,0.222332
3.230000,-0.029511,0.016699,0.088786,2.937350,0.316377,0.234959
3.240000,-0.029501,0.016684,0.088773,2.946463,0.289394,0.231404
3.250000,-0.029508,0.016693,0.088773,2.952252,0.322575,0.302628
3.260000,-0.029440,0.016615,0.088855,2.965104,0.413937,0.326716
3.270000,-0.029518,0.016691,0.088774,2.953887,0.249494,0.239612
3.280000,-0.029481,0.016705,0.088768,2.936109,0.308703,0.267798
3.290000,-0.029492,0.016705,0.088790,2.943724,0.308387,0.237817
3.300000,-0.029493,0.016704,0.088772,2.957020,0.307533,0.239254
3.310000,-0.029469,0.016626,0.088859,2.981899,0.416777,0.340522
3.320000,-0.029486,0.016699,0.088801,2.960973,0.286587,0.252661
3.330000,-0.029504,0.016703,0.088792,2.947260,0.296130,0.226050
3.340000,-0.029477,0.016689,0.088776,2.949244,0.278010,0.221644
3.350000,-0.029483,0.016640,0.088857,2.948448,0.418592,0.335903
3.360000,-0.029460,0.016609,0.088894,2.928674,0.572323,0.503201
3.370000,-0.029496,0.016703,0.088793,2.953844,0.285905,0.225519
3.380000,-0.029503,0.016692,0.088807,2.947757,0.320466,0.262794
3.390000,-0.029452,0.016631,0.088852,2.970676,0.414642,0.326116
3.400000,-0.029458,0.016630,0.088859,2.956680,0.429207,0.336423
3.410000,-0.029508,0.016702,0.088768,2.939899,0.291516,0.261472
3.420000,-0.029516,0.016704,0.088770,2.936827,0.284665,0.239418
3.430000,-0.029498,0.016704,0.088790,2.932910,0.297086,0.233728
3.440000,-0.029523,0.016692,0.088791,2.945775,0.299461,0.217509
3.450000,-0.029466,0.016631,0.088847,2.970116,0.405359,0.307102
3.460000,-0.029453,0.016625,0.088862,2.957599,0.407596,0.332267
3.470000,-0.029460,0.016647,0.088858,2.964144,0.370723,0.307082
3.481000,-0.029482,0.016694,0.088776,2.958186,0.280306,0.237992
3.490000,-0.029461,0.016632,0.088869,2.957777,0.441860,0.346006
3.500000,-0.029496,0.016686,0.088784,2.949451,0.302799,0.243166
3.510000,-0.029446,0.016625,0.088871,2.963203,0.438947,0.357941
3.520000,-0.029468,0.016630,0.088854,2.979381,0.394056,0.283273
3.530000,-0.029498,0.016685,0.088777,2.953842,0.283716,0.240163
3.540000,-0.029491,0.016698,0.088774,2.937190,0.292464,0.257679
3.550000,-0.029494,0.016714,0.088791,2.921068,0.325425,0.272215
3.560000,-0.029494,0.016713,0.088785,2.949951,0.287130,0.219173
3.570000,-0.029464,0.016636,0.088848,2.960105,0.416074,0.320403
3.580000,-0.029487,0.016684,0.088783,2.939469,0.299161,0.229194
3.590000,-0.029454,0.016622,0.088858,2.963071,0.445358,0.358592
3.600000,-0.029485,0.016702,0.088774,2.949687,0.281526,0.223117
3.610000,-0.029477,0.016698,0.088769,2.958010,0.278378,0.256120
3.620000,-0.029495,0.016712,0.088777,2.938253,0.311463,0.230373
3.630000,-0.029468,0.016636,0.088865,2.962916,0.422114,0.328320
3.641000,-0.029487,0.016693,0.088776,2.939887,0.299737,0.277778
3.650000,-0.029496,0.016686,0.088802,2.949927,0.306277,0.200828
3.660000,-0.029465,0.016635,0.088879,3.009527,0.414977,0.313117
3.670000,-0.029482,0.016625,0.088870,2.955435,0.437794,0.315469
3.681000,-0.029467,0.016637,0.088837,2.981629,0.398594,0.293881
3.690000,-0.029511,0.016697,0.088782,2.953686,0.289141,0.248532
3.700000,-0.029449,0.016631,0.088868,2.951562,0.413325,0.324213
3.710000,-0.029467,0.016636,0.088867,2.956547,0.419438,0.341961
3.720000,-0.029477,0.016697,0.088776,2.942864,0.305481,0.242606
3.730000,-0.029470,0.016633,0.088862,2.976169,0.428028,0.354643
3.741000,-0.029504,0.016697,0.088790,2.943416,0.301399,0.226629
3.751000,-0.029481,0.016643,0.088860,2.961676,0.448565,0.360450
3.760000,-0.029507,0.016700,0.088793,2.953838,0.283757,0.224141
3.770000,-0.029449,0.016623,0.088859,2.961177,0.413713,0.324007
3.780000,-0.029489,0.016678,0.088778,2.943365,0.291048,0.250855
3.790000,-0.029484,0.016705,0.088809,2.923820,0.319274,0.256007
3.800000,-0.029499,0.016691,0.088785,2.952035,0.283326,0.238140
3.810000,-0.029466,0.016634,0.088846,2.953054,0.433339,0.347899
3.821000,-0.029507,0.016694,0.088786,2.954017,0.282726,0.241059
3.830000,-0.029506,0.016689,0.088757,2.946544,0.278758,0.264733
3.840000,-0.029478,0.016710,0.088808,2.944620,0.321445,0.259759
3.850000,-0.029457,0.016624,0.088864,2.957545,0.464291,0.373005
3.860000,-0.029466,0.016637,0.088843,2.970082,0.401940,0.293527
3.870000,-0.029487,0.016694,0.088772,2.957468,0.306706,0.228380
3.881000,-0.029513,0.016694,0.088789,2.941661,0.303540,0.243383
