PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll 
0.420000,0.004133,-0.000654,0.088930,0.037944,-0.560412,-0.457037
0.430000,0.004140,-0.000664,0.088994,0.060389,-0.652987,-0.481595
0.440000,0.004128,-0.000666,0.089012,0.044722,-0.677847,-0.488770
0.450000,0.004155,-0.000693,0.088947,0.007874,-0.534539,-0.467816
0.460000,0.004155,-0.000681,0.088951,0.028042,-0.552775,-0.474962
0.470000,0.004171,-0.000683,0.088920,-0.002428,-0.479070,-0.479537
0.480000,0.004156,-0.000695,0.088943,0.007358,-0.512149,-0.484127
0.490000,0.004153,-0.000672,0.088927,0.026760,-0.529887,-0.495272
0.500000,0.004131,-0.000629,0.089022,0.050679,-0.719754,-0.483394
0.510000,0.004161,-0.000699,0.088939,0.016189,-0.524229,-0.486850
0.520000,0.004130,-0.000683,0.088947,0.026725,-0.571133,-0.467761
0.530000,0.004151,-0.000696,0.088912,-0.003704,-0.507190,-0.458639
0.540000,0.004145,-0.000684,0.088951,0.022625,-0.565376,-0.500100
0.550000,0.004149,-0.000693,0.088973,0.034750,-0.615763,-0.460499
0.560000,0.004159,-0.000670,0.088892,0.001167,-0.417828,-0.495383
0.570000,0.004159,-0.000682,0.088933,0.007043,-0.512931,-0.491164
0.580000,0.004159,-0.000681,0.088935,0.009712,-0.541054,-0.487182
0.590000,0.004156,-0.000685,0.088939,0.009033,-0.520236,-0.487597
0.600000,0.004147,-0.000665,0.088936,0.019155,-0.510950,-0.504026
0.610000,0.004138,-0.000681,0.088986,0.045617,-0.686683,-0.471172
0.620000,0.004172,-0.000700,0.088938,-0.002180,-0.503940,-0.486554
0.630000,0.004152,-0.000714,0.088951,0.035867,-0.521523,-0.476279
0.640000,0.004125,-0.000648,0.088972,0.070441,-0.625126,-0.475099
0.650000,0.004179,-0.000717,0.088917,-0.036825,-0.485736,-0.509808
0.660000,0.004157,-0.000686,0.088922,0.010758,-0.503311,-0.453759
0.670000,0.004154,-0.000703,0.088946,0.012015,-0.514000,-0.480447
0.680000,0.004141,-0.000686,0.088968,0.029881,-0.560153,-0.488026
0.690000,0.004145,-0.000657,0.088953,0.025772,-0.550692,-0.499960
0.700000,0.004162,-0.000675,0.088914,-0.026337,-0.449344,-0.500663
0.710000,0.004147,-0.000672,0.088955,0.049497,-0.612075,-0.481340
0.720000,0.004167,-0.000715,0.088911,-0.012433,-0.512058,-0.490097
0.730000,0.004148,-0.000665,0.088934,0.030848,-0.532072,-0.490950
0.740000,0.004143,-0.000671,0.088961,0.032251,-0.539871,-0.500470
0.750000,0.004151,-0.000699,0.088932,0.004275,-0.509477,-0.481626
0.760000,0.004133,-0.000663,0.089024,0.076544,-0.668403,-0.489807
0.770000,0.004144,-0.000669,0.089007,0.052019,-0.641495,-0.478490
0.780000,0.004159,-0.000702,0.088905,-0.013848,-0.516848,-0.483836
0.790000,0.004149,-0.000671,0.088950,0.041229,-0.607900,-0.476499
0.800000,0.004165,-0.000703,0.088934,-0.004191,-0.475854,-0.486360
0.810000,0.004155,-0.000704,0.088953,0.016004,-0.523943,-0.474416
0.820000,0.004188,-0.000716,0.088898,-0.053595,-0.436651,-0.498360
0.830000,0.004142,-0.000664,0.089001,0.061743,-0.683117,-0.467851
0.840000,0.004161,-0.000675,0.088925,-0.001609,-0.496747,-0.464975
0.850000,0.004149,-0.000699,0.088903,-0.019727,-0.460383,-0.461001
0.860000,0.004151,-0.000681,0.088947,0.015615,-0.531165,-0.492588
0.870000,0.004156,-0.000687,0.088938,0.013066,-0.553632,-0.479520
0.880000,0.004146,-0.000674,0.088996,0.062990,-0.639835,-0.501586
0.890000,0.004153,-0.000676,0.088901,-0.014052,-0.433962,-0.471775
0.900000,0.004151,-0.000675,0.088935,0.002551,-0.561365,-0.480243
0.910000,0.004147,-0.000663,0.088947,0.041014,-0.544400,-0.529548
0.920000,0.004114,-0.000644,0.088970,0.068237,-0.600212,-0.453452
0.930000,0.004144,-0.000694,0.088938,0.019480,-0.522029,-0.477162
0.940000,0.004116,-0.000641,0.088957,0.047007,-0.529122,-0.491307
0.950000,0.004152,-0.000682,0.088935,0.000781,-0.492519,-0.472976
0.960000,0.004182,-0.000701,0.088921,-0.027416,-0.497402,-0.490643
0.970000,0.004144,-0.000663,0.088938,0.048786,-0.515258,-0.471190
0.980000,0.004158,-0.000705,0.088915,-0.009163,-0.499089,-0.471457
0.990000,0.004133,-0.000664,0.088876,0.022042,-0.462899,-0.416204
1.000000,0.004166,-0.000666,0.088909,0.011456,-0.493698,-0.489372
1.010000,0.004165,-0.000703,0.088930,-0.003001,-0.503013,-0.478278
1.020000,0.004138,-0.000694,0.088951,0.021589,-0.566032,-0.477031
1.030000,0.004149,-0.000678,0.088935,0.019754,-0.530246,-0.483234
1.040000,0.004135,-0.000647,0.088971,0.042538,-0.587408,-0.495269
1.051000,0.004156,-0.000714,0.088926,0.001450,-0.530424,-0.496009
1.062000,0.004175,-0.000695,0.088924,-0.010764,-0.513897,-0.493134
1.070000,0.004145,-0.000721,0.088912,-0.011984,-0.488260,-0.470766
1.080000,0.004162,-0.000702,0.088923,-0.012411,-0.499205,-0.480030
1.090000,0.004150,-0.000692,0.088918,-0.007034,-0.474079,-0.451918
1.100000,0.004180,-0.000709,0.088917,-0.030797,-0.469906,-0.480363
1.110000,0.004138,-0.000665,0.089006,0.053086,-0.674096,-0.473160
1.120000,0.004157,-0.000671,0.088952,0.029477,-0.561952,-0.490078
1.130000,0.004175,-0.000702,0.088898,-0.032721,-0.471557,-0.450507
1.140000,0.004132,-0.000663,0.088979,0.043945,-0.580032,-0.492815
1.150000,0.004165,-0.000688,0.088921,0.021860,-0.564779,-0.459790
1.160000,0.004150,-0.000687,0.088937,0.024565,-0.577759,-0.488636
1.170000,0.004165,-0.000670,0.088880,-0.017249,-0.405241,-0.496835
1.180000,0.004150,-0.000684,0.088929,-0.010062,-0.493824,-0.468402
1.190000,0.004167,-0.000708,0.088927,-0.008719,-0.533577,-0.497432
1.200000,0.004161,-0.000694,0.088927,0.002025,-0.489345,-0.481841
1.210000,0.004122,-0.000639,0.088996,0.087015,-0.735572,-0.471811
1.220000,0.004165,-0.000696,0.088943,0.007733,-0.505258,-0.488362
1.230000,0.004165,-0.000697,0.088920,-0.024609,-0.475968,-0.471262
1.240000,0.004187,-0.000724,0.088908,-0.042503,-0.451696,-0.472615
1.250000,0.004167,-0.000668,0.088926,0.004964,-0.530249,-0.483329
1.260000,0.004219,-0.000739,0.088904,-0.081461,-0.449673,-0.487209
1.270000,0.004151,-0.000701,0.088960,0.018806,-0.598135,-0.504371
1.280000,0.004121,-0.000641,0.088974,0.068270,-0.683274,-0.417907
1.290000,0.004181,-0.000708,0.088910,-0.057643,-0.460766,-0.460613
1.300000,0.004140,-0.000672,0.088934,0.020004,-0.487382,-0.480877
1.310000,0.004171,-0.000687,0.088917,0.006977,-0.523478,-0.492674
1.320000,0.004163,-0.000678,0.088920,-0.002629,-0.500398,-0.465144
1.330000,0.004189,-0.000717,0.088914,-0.053765,-0.487151,-0.480723
1.340000,0.004140,-0.000700,0.088999,0.041801,-0.639088,-0.468379
1.350000,0.004163,-0.000678,0.088945,0.013448,-0.504733,-0.464672
1.360000,0.004160,-0.000700,0.088946,0.019575,-0.534598,-0.486486
1.370000,0.004150,-0.000696,0.088938,0.016578,-0.535285,-0.478685
1.380000,0.004148,-0.000683,0.088952,0.031469,-0.597074,-0.462067
1.390000,0.004139,-0.000682,0.088966,0.035788,-0.589755,-0.473180
1.400000,0.004143,-0.000676,0.088975,0.032242,-0.585202,-0.492866
1.410000,0.004157,-0.000686,0.088930,0.007173,-0.500570,-0.487764
1.420000,0.004135,-0.000676,0.088968,0.039554,-0.641998,-0.470526
1.430000,0.004145,-0.000688,0.088954,0.032668,-0.547982,-0.454614
1.440000,0.004153,-0.000721,0.088907,-0.010944,-0.441881,-0.471576
1.450000,0.004165,-0.000709,0.088915,-0.013835,-0.503081,-0.486352
1.460000,0.004150,-0.000664,0.088968,0.025349,-0.541582,-0.511750
1.470000,0.004161,-0.000699,0.088930,0.012932,-0.534928,-0.468147
1.480000,0.004159,-0.000691,0.088961,0.029175,-0.560310,-0.492645
1.490000,0.004153,-0.000674,0.088951,0.027884,-0.574913,-0.477713
1.500000,0.004157,-0.000678,0.088940,0.018977,-0.525037,-0.496236
1.510000,0.004164,-0.000693,0.088926,0.007284,-0.510342,-0.486662
1.520000,0.004196,-0.000717,0.088910,-0.072028,-0.412186,-0.484987
1.530000,0.004165,-0.000685,0.088922,-0.024221,-0.515573,-0.465343
1.540000,0.004145,-0.000699,0.088956,0.026236,-0.559915,-0.479700
1.550000,0.004155,-0.000688,0.088921,0.005487,-0.488204,-0.449671
1.560000,0.004181,-0.000710,0.088909,-0.025779,-0.488231,-0.518424
1.570000,0.004145,-0.000666,0.088957,0.034112,-0.557056,-0.492624
1.580000,0.004173,-0.000682,0.088888,-0.027915,-0.409691,-0.495316
1.590000,0.004134,-0.000656,0.089013,0.068909,-0.739528,-0.464347
1.600000,0.004151,-0.000674,0.088974,0.035076,-0.585795,-0.474796
1.610000,0.004153,-0.000696,0.088939,0.004476,-0.503428,-0.465945
1.620000,0.004158,-0.000678,0.088949,0.031128,-0.560292,-0.491951
1.630000,0.004150,-0.000686,0.088926,0.023477,-0.557053,-0.467908
1.640000,0.004124,-0.000653,0.089030,0.062366,-0.645098,-0.503477
1.650000,0.004154,-0.000675,0.088907,0.002547,-0.523131,-0.456316
1.660000,0.004178,-0.000699,0.088922,-0.006243,-0.491613,-0.483057
1.670000,0.004168,-0.000664,0.088891,-0.001455,-0.488718,-0.458962
1.680000,0.004143,-0.000699,0.088942,0.025709,-0.530621,-0.469148
1.690000,0.004188,-0.000686,0.088907,-0.002430,-0.531580,-0.482096
1.700000,0.004153,-0.000672,0.088932,0.013756,-0.528620,-0.478114
1.710000,0.004157,-0.000697,0.088970,0.042702,-0.571243,-0.482864
1.720000,0.004172,-0.000696,0.088901,-0.029459,-0.431027,-0.469026
1.730000,0.004134,-0.000671,0.089003,0.045332,-0.625922,-0.475093
1.740000,0.004176,-0.000683,0.088913,-0.014396,-0.478211,-0.464881
1.750000,0.004119,-0.000641,0.088895,0.031254,-0.397177,-0.480007
1.760000,0.004132,-0.000679,0.088989,0.052613,-0.612579,-0.457281
1.770000,0.004215,-0.000723,0.088894,-0.059942,-0.447988,-0.496020
1.780000,0.004174,-0.000674,0.088926,-0.006800,-0.529255,-0.509747
1.790000,0.004107,-0.000625,0.089061,0.096498,-0.778604,-0.470625
1.800000,0.004176,-0.000694,0.088943,-0.003535,-0.503829,-0.496624
1.810000,0.004193,-0.000709,0.088918,-0.056709,-0.488198,-0.447724
1.820000,0.004178,-0.000681,0.088913,-0.035326,-0.481903,-0.484520
1.830000,0.004147,-0.000688,0.088934,0.013598,-0.510865,-0.470033
1.840000,0.004177,-0.000678,0.088880,-0.003685,-0.401004,-0.447458
1.850000,0.004131,-0.000624,0.088949,0.073688,-0.602914,-0.483078
1.860000,0.004184,-0.000705,0.088904,-0.030738,-0.466999,-0.462952
1.870000,0.004148,-0.000678,0.088921,0.000447,-0.475428,-0.460182
1.880000,0.004157,-0.000669,0.088928,0.009605,-0.534634,-0.501824
1.890000,0.004175,-0.000703,0.088917,-0.021715,-0.485620,-0.484319
1.900000,0.004163,-0.000700,0.088911,-0.032425,-0.459647,-0.462178
1.910000,0.004155,-0.000690,0.088928,-0.000321,-0.478174,-0.471281
1.920000,0.004165,-0.000696,0.088942,-0.004950,-0.507212,-0.499107
1.930000,0.004150,-0.000698,0.088950,0.024573,-0.537173,-0.480037
1.940000,0.004162,-0.000691,0.088942,0.006217,-0.513013,-0.471163
1.950000,0.004161,-0.000670,0.088948,0.010173,-0.511235,-0.484288
1.960000,0.004166,-0.000714,0.088914,-0.035794,-0.495779,-0.488718
1.970000,0.004141,-0.000674,0.088917,0.024179,-0.538837,-0.447406
1.980000,0.004136,-0.000645,0.088893,0.036449,-0.412800,-0.481626
1.990000,0.004157,-0.000658,0.088891,0.021357,-0.416853,-0.461271
2.000000,0.004116,-0.000653,0.088997,0.084733,-0.608956,-0.496143
2.010000,0.004149,-0.000672,0.088936,0.033194,-0.570125,-0.487015
2.020000,0.004184,-0.000702,0.088892,-0.055247,-0.407132,-0.464889
2.030000,0.004133,-0.000663,0.088995,0.049604,-0.718995,-0.467166
2.040000,0.004124,-0.000669,0.089026,0.064018,-0.639225,-0.467767
2.050000,0.004168,-0.000695,0.088923,-0.008725,-0.521548,-0.475797
2.060000,0.004119,-0.000646,0.088996,0.054688,-0.714991,-0.484254
2.070000,0.004129,-0.000665,0.089010,0.065281,-0.621267,-0.494842
2.080000,0.004155,-0.000682,0.088926,0.014140,-0.538069,-0.471083
2.090000,0.004148,-0.000692,0.088936,0.016306,-0.520713,-0.461277
2.100000,0.004167,-0.000685,0.088927,-0.011397,-0.510729,-0.495694
2.110000,0.004159,-0.000694,0.088943,0.031661,-0.596261,-0.476013
2.120000,0.004154,-0.000674,0.088949,0.032830,-0.596667,-0.474968
2.130000,0.004157,-0.000676,0.088965,0.032568,-0.581836,-0.500137
2.140000,0.004130,-0.000662,0.089006,0.060253,-0.629438,-0.470053
2.150000,0.004162,-0.000701,0.088942,0.014582,-0.543365,-0.494423
2.160000,0.004160,-0.000699,0.088941,0.014890,-0.514707,-0.477830
2.170000,0.004125,-0.000658,0.089003,0.046930,-0.676293,-0.474045
2.180000,0.004179,-0.000684,0.088922,-0.012919,-0.500680,-0.474505
2.191000,0.004148,-0.000683,0.088932,0.018439,-0.489297,-0.494448
2.200000,0.004156,-0.000669,0.088946,0.022900,-0.519715,-0.505928
2.210000,0.004163,-0.000696,0.088933,-0.001006,-0.499942,-0.489701
2.220000,0.004147,-0.000679,0.088942,0.034813,-0.546125,-0.469429
2.230000,0.004138,-0.000691,0.088966,0.035042,-0.631262,-0.467764
2.240000,0.004142,-0.000691,0.088939,0.014079,-0.525899,-0.468310
2.250000,0.004140,-0.000663,0.088958,0.044508,-0.563007,-0.500843
2.260000,0.004166,-0.000700,0.088919,-0.014198,-0.491380,-0.474568
2.270000,0.004171,-0.000710,0.088918,-0.021349,-0.493571,-0.500515
2.280000,0.004135,-0.000684,0.088955,0.018183,-0.524235,-0.469881
2.290000,0.004159,-0.000648,0.088969,0.043162,-0.643104,-0.484936
2.300000,0.004156,-0.000698,0.088930,0.004048,-0.515678,-0.487538
2.310000,0.004160,-0.000690,0.088975,0.046573,-0.591764,-0.481569
2.320000,0.004148,-0.000640,0.088961,0.054649,-0.585304,-0.498728
2.330000,0.004165,-0.000694,0.088927,-0.004974,-0.506905,-0.470296
2.340000,0.004172,-0.000671,0.088937,0.015696,-0.527169,-0.508803
2.350000,0.004154,-0.000670,0.088919,0.009929,-0.487684,-0.463430
2.360000,0.004157,-0.000686,0.088942,0.028805,-0.548199,-0.477180
2.370000,0.004164,-0.000699,0.088939,0.017742,-0.529717,-0.501598
2.380000,0.004151,-0.000673,0.088980,0.048194,-0.621313,-0.464817
2.390000,0.004148,-0.000671,0.088973,0.035625,-0.614591,-0.475797
2.400000,0.004144,-0.000672,0.088946,0.021052,-0.563721,-0.498844
2.410000,0.004149,-0.000681,0.088919,-0.001380,-0.477088,-0.473583
2.420000,0.004145,-0.000689,0.088949,0.017493,-0.528102,-0.489931
2.430000,0.004160,-0.000687,0.088947,0.029735,-0.605332,-0.466938
2.440000,0.004159,-0.000684,0.088926,-0.002267,-0.504215,-0.490519
2.450000,0.004139,-0.000659,0.088962,0.035920,-0.584900,-0.486395
2.460000,0.004162,-0.000685,0.088907,0.000039,-0.482501,-0.446166
2.470000,0.004128,-0.000668,0.088983,0.051899,-0.638307,-0.480008
2.480000,0.004174,-0.000701,0.088926,-0.012416,-0.478864,-0.466297
2.490000,0.004139,-0.000677,0.088987,0.040931,-0.612713,-0.481536
2.500000,0.004149,-0.000680,0.088919,-0.010198,-0.509480,-0.462835
2.510000,0.004151,-0.000670,0.088930,0.029874,-0.516917,-0.475131
2.520000,0.004199,-0.000693,0.088918,-0.047158,-0.458447,-0.483821
2.530000,0.004136,-0.000667,0.089010,0.075911,-0.658642,-0.504910
2.540000,0.004139,-0.000682,0.088983,0.059096,-0.641684,-0.486133
2.550000,0.004152,-0.000671,0.088886,-0.017632,-0.400566,-0.468978
2.560000,0.004182,-0.000687,0.088912,-0.041796,-0.458421,-0.464352
2.570000,0.004167,-0.000700,0.088932,-0.001202,-0.509714,-0.471674
2.580000,0.004133,-0.000674,0.088973,0.027550,-0.602339,-0.474744
2.590000,0.004160,-0.000663,0.088894,0.035836,-0.473415,-0.493824
2.600000,0.004169,-0.000728,0.088894,-0.043336,-0.478150,-0.482383
2.610000,0.004193,-0.000709,0.088907,-0.067178,-0.431386,-0.458768
2.620000,0.004162,-0.000694,0.088924,0.004190,-0.537165,-0.464090
2.630000,0.004125,-0.000675,0.089014,0.042867,-0.633430,-0.474363
2.640000,0.004195,-0.000720,0.088915,-0.072663,-0.430940,-0.436149
2.650000,0.004128,-0.000659,0.089013,0.066243,-0.682417,-0.482416
2.660000,0.004162,-0.000693,0.088912,-0.025552,-0.471399,-0.479651
2.670000,0.004154,-0.000669,0.088980,0.043623,-0.577060,-0.497131
2.680000,0.004119,-0.000642,0.089027,0.082893,-0.743609,-0.490709
2.690000,0.004144,-0.000676,0.088969,0.042271,-0.663582,-0.474562
2.700000,0.004168,-0.000681,0.088916,-0.003218,-0.473121,-0.493707
2.710000,0.004103,-0.000628,0.089013,0.120089,-0.683804,-0.466076
2.720000,0.004161,-0.000711,0.088918,-0.022364,-0.500919,-0.476403
2.730000,0.004156,-0.000704,0.088930,0.021541,-0.523413,-0.474084
2.740000,0.004174,-0.000706,0.088925,-0.007008,-0.486742,-0.479869
2.750000,0.004158,-0.000675,0.088929,0.021075,-0.531141,-0.475519
2.760000,0.004138,-0.000672,0.088922,0.006195,-0.504774,-0.453886
2.770000,0.004151,-0.000700,0.088932,0.003097,-0.528406,-0.475573
2.780000,0.004148,-0.000692,0.088963,0.037801,-0.587245,-0.488591
2.790000,0.004169,-0.000688,0.088912,-0.046239,-0.418625,-0.449068
2.800000,0.004146,-0.000680,0.088953,0.031815,-0.573227,-0.498006
2.810000,0.004188,-0.000727,0.088897,-0.033769,-0.483533,-0.484687
2.820000,0.004162,-0.000702,0.088930,-0.018822,-0.470608,-0.479630
2.830000,0.004175,-0.000714,0.088912,-0.030519,-0.484631,-0.463047
2.840000,0.004162,-0.000699,0.088932,0.009051,-0.493912,-0.485036
2.850000,0.004136,-0.000673,0.088988,0.048285,-0.629244,-0.477369
2.860000,0.004190,-0.000693,0.088910,-0.069274,-0.464780,-0.442723
2.870000,0.004158,-0.000656,0.088897,0.024899,-0.421079,-0.505953
2.880000,0.004155,-0.000658,0.088922,0.029534,-0.512913,-0.487737
2.890000,0.004144,-0.000657,0.088985,0.033785,-0.615629,-0.472491
2.900000,0.004150,-0.000680,0.088973,0.044032,-0.566370,-0.495750
2.910000,0.004146,-0.000670,0.088959,0.040266,-0.631692,-0.454639
2.920000,0.004141,-0.000647,0.089013,0.047104,-0.626981,-0.490799
2.930000,0.004142,-0.000684,0.088939,0.019888,-0.522851,-0.472369
2.940000,0.004158,-0.000669,0.088921,-0.005158,-0.529252,-0.492546
2.951000,0.004136,-0.000676,0.088957,0.025318,-0.584210,-0.478648
2.960000,0.004142,-0.000667,0.088952,0.032947,-0.524376,-0.494662
2.970000,0.004194,-0.000710,0.088913,-0.061539,-0.465569,-0.462947
2.980000,0.004138,-0.000668,0.088962,0.050291,-0.595744,-0.493923
2.990000,0.004136,-0.000639,0.088986,0.049764,-0.646575,-0.500042
3.001000,0.004153,-0.000701,0.088935,-0.011225,-0.509914,-0.496130
3.010000,0.004145,-0.000680,0.088940,-0.000329,-0.507201,-0.432854
3.020000,0.004143,-0.000658,0.088992,0.052828,-0.725670,-0.472540
3.030000,0.004174,-0.000692,0.088921,0.000132,-0.493134,-0.471645
3.040000,0.004160,-0.000699,0.088933,-0.001041,-0.515666,-0.473309
3.050000,0.004166,-0.000704,0.088897,-0.027897,-0.469765,-0.481914
3.060000,0.004172,-0.000659,0.088927,0.017283,-0.538538,-0.485216
3.071000,0.004138,-0.000678,0.089006,0.059715,-0.623653,-0.472641
3.081000,0.004146,-0.000675,0.088932,0.015732,-0.508136,-0.465443
3.090000,0.004167,-0.000698,0.088921,-0.018504,-0.495806,-0.459282
3.100000,0.004148,-0.000670,0.088946,0.005034,-0.547272,-0.475395
3.111000,0.004146,-0.000672,0.088965,0.049118,-0.632889,-0.483862
3.120000,0.004132,-0.000674,0.089002,0.068029,-0.678614,-0.494733
3.130000,0.004143,-0.000658,0.088981,0.046547,-0.610171,-0.517933
3.141000,0.004171,-0.000681,0.088924,-0.012262,-0.478246,-0.469132
3.151000,0.004162,-0.000676,0.088934,0.008996,-0.536916,-0.474165
3.161000,0.004164,-0.000688,0.088925,-0.005182,-0.510261,-0.458052
3.170000,0.004145,-0.000655,0.088980,0.047467,-0.671907,-0.485536
3.180000,0.004154,-0.000686,0.088943,0.005555,-0.511816,-0.474690
3.191000,0.004157,-0.000674,0.088925,-0.002356,-0.461784,-0.484602
3.200000,0.004157,-0.000685,0.088918,-0.004633,-0.542542,-0.473006
3.210000,0.004155,-0.000685,0.088916,-0.005433,-0.499796,-0.460636
3.220000,0.004162,-0.000685,0.088947,0.034218,-0.587459,-0.473822
3.231000,0.004161,-0.000689,0.088931,0.014323,-0.529665,-0.494075
3.240000,0.004157,-0.000672,0.088962,0.021526,-0.538007,-0.479055
3.250000,0.004158,-0.000672,0.088952,0.031751,-0.582803,-0.489921
3.260000,0.004143,-0.000709,0.088926,0.006670,-0.497345,-0.459118
3.270000,0.004165,-0.000676,0.088900,-0.022018,-0.484093,-0.435598
3.280000,0.004155,-0.000685,0.088934,0.017467,-0.554573,-0.488622
3.290000,0.004138,-0.000693,0.088989,0.038902,-0.626659,-0.468944
3.300000,0.004147,-0.000676,0.088974,0.031867,-0.566151,-0.498731
3.310000,0.004141,-0.000667,0.088972,0.028526,-0.586964,-0.469070
3.320000,0.004130,-0.000650,0.088916,0.047185,-0.491246,-0.502222
3.330000,0.004151,-0.000677,0.088962,0.034395,-0.574941,-0.488755
3.340000,0.004144,-0.000691,0.088954,0.033202,-0.592781,-0.476893
3.350000,0.004141,-0.000662,0.088924,0.041342,-0.491426,-0.488817
3.360000,0.004160,-0.000698,0.088940,0.013014,-0.525953,-0.480634
3.370000,0.004161,-0.000661,0.088961,0.024726,-0.542111,-0.472259
3.380000,0.004199,-0.000690,0.088925,-0.048492,-0.393349,-0.476661
3.391000,0.004169,-0.000698,0.088905,-0.027940,-0.473251,-0.459712
3.400000,0.004130,-0.000650,0.088973,0.035648,-0.638136,-0.477962
3.410000,0.004192,-0.000707,0.088896,-0.051435,-0.393488,-0.460934
3.420000,0.004140,-0.000696,0.088969,0.033338,-0.619080,-0.454269
3.430000,0.004140,-0.000689,0.088942,0.016644,-0.528957,-0.473859
3.440000,0.004138,-0.000675,0.088986,0.050853,-0.619852,-0.480943
3.450000,0.004140,-0.000690,0.088933,0.024067,-0.569327,-0.475387
3.460000,0.004152,-0.000693,0.088920,0.003442,-0.516493,-0.458358
3.470000,0.004127,-0.000650,0.089005,0.050680,-0.740735,-0.466656
3.480000,0.004146,-0.000684,0.088955,0.012266,-0.544299,-0.463483
3.490000,0.004162,-0.000699,0.088942,-0.003824,-0.525541,-0.494624
3.501000,0.004146,-0.000695,0.088957,0.026916,-0.538219,-0.455028
3.511000,0.004176,-0.000712,0.088899,-0.031747,-0.483286,-0.462733
3.521000,0.004138,-0.000669,0.088946,0.035086,-0.564768,-0.462502
3.530000,0.004129,-0.000656,0.088963,0.040595,-0.546532,-0.487406
3.540000,0.004165,-0.000714,0.088910,-0.025222,-0.494423,-0.505530
3.551000,0.004171,-0.000701,0.088934,-0.014003,-0.500209,-0.487282
3.561000,0.004147,-0.000680,0.088937,0.024931,-0.528183,-0.487140
3.571000,0.004142,-0.000678,0.088989,0.047678,-0.624405,-0.481571
3.580000,0.004133,-0.000660,0.088956,0.021055,-0.544640,-0.497100
3.590000,0.004146,-0.000661,0.088955,0.013011,-0.581789,-0.453088
3.601000,0.004153,-0.000671,0.088941,0.024910,-0.567737,-0.489110
3.610000,0.004143,-0.000683,0.088942,0.031997,-0.569847,-0.467756
3.620000,0.004159,-0.000689,0.088928,0.017838,-0.548090,-0.458792
3.631000,0.004159,-0.000671,0.088937,0.005835,-0.532975,-0.477505
3.640000,0.004139,-0.000676,0.088959,0.025655,-0.551723,-0.497054
3.651000,0.004150,-0.000680,0.088928,0.004484,-0.472322,-0.484689
