PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll 
0.287000,0.009829,-0.033671,0.088909,3.115867,-0.393338,-0.139682
0.297000,0.009808,-0.033677,0.088904,3.117944,-0.392944,-0.131887
0.307000,0.009845,-0.033699,0.088907,3.143332,-0.410425,-0.154919
0.317000,0.009822,-0.033664,0.088906,3.107055,-0.380026,-0.119875
0.327000,0.009842,-0.033689,0.088904,3.123471,-0.369941,-0.142040
0.338000,0.009845,-0.033707,0.088910,3.143004,-0.385984,-0.135761
0.347000,0.009856,-0.033672,0.088905,3.112541,-0.372229,-0.145845
0.357000,0.009823,-0.033698,0.088909,3.132175,-0.386120,-0.134243
0.367000,0.009847,-0.033667,0.088904,3.105957,-0.390699,-0.155374
0.377000,0.009856,-0.033682,0.088900,3.115490,-0.381080,-0.141010
0.387000,0.009860,-0.033687,0.088909,3.117447,-0.379924,-0.153464
0.397000,0.009849,-0.033702,0.088913,3.136321,-0.384701,-0.147991
0.407000,0.009841,-0.033674,0.088920,3.129621,-0.410777,-0.154735
0.417000,0.009847,-0.033681,0.088905,3.119307,-0.396521,-0.135890
0.427000,0.009842,-0.033670,0.088917,3.129613,-0.393410,-0.149722
0.437000,0.009847,-0.033695,0.088916,3.146375,-0.392388,-0.147759
0.447000,0.009845,-0.033707,0.088899,3.130442,-0.374615,-0.144220
0.457000,0.009841,-0.033679,0.088906,3.111805,-0.397205,-0.155414
0.467000,0.009846,-0.033698,0.088923,3.155007,-0.389264,-0.149257
0.477000,0.009859,-0.033689,0.088895,3.122564,-0.376605,-0.140939
0.487000,0.009827,-0.033701,0.088904,3.137899,-0.378599,-0.137017
0.498000,0.009838,-0.033673,0.088897,3.102214,-0.377551,-0.141161
0.507000,0.009841,-0.033700,0.088909,3.129427,-0.391465,-0.159804
0.517000,0.009845,-0.033691,0.088914,3.122087,-0.386687,-0.146242
0.527000,0.009863,-0.033706,0.088909,3.114467,-0.381197,-0.147093
0.537000,0.009837,-0.033673,0.088914,3.120464,-0.401767,-0.146507
0.547000,0.009839,-0.033694,0.088909,3.138901,-0.389388,-0.150215
0.558000,0.009833,-0.033729,0.088912,3.142293,-0.432320,-0.166127
0.567000,0.009819,-0.033677,0.088901,3.101620,-0.393710,-0.148853
0.577000,0.009836,-0.033695,0.088904,3.117783,-0.370416,-0.149724
0.587000,0.009867,-0.033698,0.088909,3.122557,-0.373402,-0.139393
0.597000,0.009840,-0.033710,0.088904,3.132016,-0.377188,-0.156226
0.607000,0.009836,-0.033685,0.088900,3.108034,-0.378738,-0.139503
0.617000,0.009825,-0.033683,0.088906,3.100483,-0.399823,-0.164411
0.627000,0.009850,-0.033678,0.088908,3.118393,-0.392479,-0.150744
0.637000,0.009842,-0.033678,0.088912,3.123109,-0.380526,-0.143444
0.647000,0.009844,-0.033704,0.088912,3.123814,-0.397117,-0.151254
0.657000,0.009830,-0.033694,0.088905,3.120832,-0.357829,-0.131229
0.667000,0.009836,-0.033685,0.088905,3.110729,-0.366716,-0.126345
0.677000,0.009863,-0.033668,0.088904,3.101355,-0.386132,-0.159518
0.687000,0.009838,-0.033709,0.088901,3.136518,-0.360403,-0.130235
0.697000,0.009828,-0.033681,0.088901,3.098775,-0.386045,-0.143158
0.707000,0.009841,-0.033688,0.088916,3.124831,-0.410557,-0.170418
0.717000,0.009838,-0.033687,0.088916,3.113440,-0.407949,-0.157729
0.727000,0.009861,-0.033677,0.088909,3.117396,-0.378550,-0.151116
0.737000,0.009823,-0.033687,0.088907,3.126049,-0.362011,-0.125165
0.747000,0.009861,-0.033677,0.088910,3.110116,-0.374564,-0.159478
0.757000,0.009876,-0.033691,0.088883,3.133682,-0.340416,-0.141640
0.767000,0.009842,-0.033680,0.088904,3.108749,-0.390623,-0.132098
0.777000,0.009832,-0.033723,0.088908,3.133838,-0.395455,-0.151314
0.787000,0.009852,-0.033682,0.088910,3.134681,-0.394206,-0.147821
0.797000,0.009843,-0.033689,0.088910,3.120127,-0.398316,-0.167260
0.807000,0.009847,-0.033672,0.088907,3.119235,-0.376077,-0.138543
0.817000,0.009831,-0.033691,0.088912,3.139648,-0.404152,-0.157459
0.827000,0.009837,-0.033693,0.088905,3.104040,-0.373281,-0.123121
0.837000,0.009852,-0.033711,0.088907,3.131517,-0.366499,-0.136189
0.847000,0.009852,-0.033688,0.088911,3.127536,-0.399428,-0.148123
0.857000,0.009841,-0.033683,0.088914,3.135703,-0.404941,-0.158660
0.867000,0.009834,-0.033692,0.088919,3.141006,-0.387565,-0.156148
0.878000,0.009830,-0.033695,0.088890,3.119448,-0.339999,-0.122176
0.887000,0.009843,-0.033709,0.088900,3.131697,-0.376789,-0.144831
0.898000,0.009850,-0.033689,0.088902,3.126097,-0.365997,-0.144936
0.907000,0.009850,-0.033700,0.088915,3.119474,-0.405756,-0.160827
0.917000,0.009834,-0.033699,0.088891,3.106545,-0.338662,-0.126019
0.927000,0.009828,-0.033664,0.088918,3.102014,-0.388538,-0.155159
0.937000,0.009833,-0.033676,0.088909,3.155891,-0.373380,-0.119569
0.948000,0.009850,-0.033682,0.088916,3.138852,-0.405481,-0.151457
0.957000,0.009843,-0.033682,0.088909,3.124705,-0.370084,-0.140920
0.967000,0.009832,-0.033709,0.088906,3.133729,-0.375806,-0.138840
0.978000,0.009847,-0.033701,0.088899,3.113790,-0.376577,-0.147857
0.987000,0.009880,-0.033743,0.088891,3.130226,-0.383904,-0.161954
0.998000,0.009845,-0.033688,0.088911,3.129658,-0.388061,-0.137206
1.008000,0.009833,-0.033670,0.088915,3.119020,-0.396088,-0.142137
1.017000,0.009804,-0.033672,0.088907,3.094754,-0.395982,-0.146134
1.028000,0.009848,-0.033713,0.088907,3.128153,-0.376648,-0.142635
1.037000,0.009848,-0.033674,0.088918,3.125423,-0.374710,-0.135340
1.048000,0.009831,-0.033692,0.088917,3.139612,-0.394965,-0.145467
1.058000,0.009825,-0.033715,0.088903,3.135472,-0.382913,-0.142581
1.068000,0.009823,-0.033681,0.088911,3.130137,-0.379580,-0.140517
1.078000,0.009847,-0.033688,0.088906,3.126013,-0.405857,-0.158095
1.088000,0.009838,-0.033698,0.088908,3.128141,-0.402421,-0.161169
1.098000,0.009845,-0.033711,0.088903,3.138717,-0.385210,-0.138108
1.107000,0.009821,-0.033666,0.088900,3.105782,-0.385507,-0.130535
1.117000,0.009861,-0.033695,0.088909,3.129394,-0.387281,-0.153531
1.127000,0.009855,-0.033692,0.088912,3.119770,-0.384911,-0.161775
1.137000,0.009847,-0.033700,0.088899,3.129815,-0.373771,-0.138439
1.147000,0.009832,-0.033679,0.088915,3.111212,-0.423712,-0.162589
1.157000,0.009840,-0.033657,0.088910,3.115171,-0.400325,-0.146102
1.167000,0.009860,-0.033681,0.088909,3.118809,-0.382578,-0.167396
1.177000,0.009851,-0.033688,0.088900,3.127290,-0.406999,-0.147118
1.188000,0.009844,-0.033675,0.088916,3.125190,-0.381144,-0.150945
1.197000,0.009845,-0.033693,0.088918,3.129051,-0.412086,-0.167568
1.207000,0.009844,-0.033673,0.088905,3.130986,-0.401962,-0.149182
1.217000,0.009855,-0.033678,0.088920,3.123505,-0.391351,-0.144300
1.228000,0.009845,-0.033672,0.088912,3.135987,-0.391090,-0.141068
1.237000,0.009858,-0.033701,0.088915,3.139582,-0.402692,-0.163629
1.247000,0.009843,-0.033679,0.088919,3.149729,-0.411962,-0.168951
1.257000,0.009841,-0.033676,0.088909,3.126645,-0.394776,-0.142976
1.267000,0.009847,-0.033686,0.088922,3.144122,-0.408099,-0.159732
1.277000,0.009835,-0.033695,0.088906,3.139521,-0.400704,-0.152950
1.288000,0.009864,-0.033701,0.088903,3.127455,-0.389611,-0.151914
1.298000,0.009844,-0.033682,0.088904,3.109744,-0.401388,-0.153458
1.307000,0.009854,-0.033700,0.088900,3.125203,-0.369087,-0.133865
1.317000,0.009837,-0.033697,0.088905,3.122419,-0.364383,-0.121178
1.328000,0.009842,-0.033718,0.088904,3.136336,-0.384923,-0.149282
1.338000,0.009851,-0.033706,0.088905,3.129701,-0.359421,-0.146231
1.347000,0.009838,-0.033674,0.088915,3.120476,-0.376816,-0.135780
1.357000,0.009843,-0.033690,0.088902,3.125652,-0.384191,-0.141020
1.367000,0.009838,-0.033707,0.088909,3.122790,-0.383745,-0.147657
1.378000,0.009844,-0.033703,0.088915,3.118233,-0.394209,-0.150488
1.387000,0.009860,-0.033707,0.088908,3.143585,-0.407414,-0.146072
1.398000,0.009848,-0.033678,0.088921,3.154820,-0.390405,-0.151368
1.408000,0.009822,-0.033666,0.088913,3.110528,-0.396750,-0.130030
1.417000,0.009849,-0.033710,0.088901,3.138503,-0.385220,-0.151074
1.427000,0.009827,-0.033700,0.088897,3.123626,-0.366664,-0.131012
1.438000,0.009843,-0.033686,0.088900,3.114493,-0.347529,-0.119750
1.447000,0.009832,-0.033691,0.088908,3.125818,-0.385698,-0.145111
1.457000,0.009842,-0.033693,0.088916,3.119390,-0.374926,-0.127469
1.467000,0.009860,-0.033687,0.088913,3.123565,-0.404634,-0.166476
1.478000,0.009836,-0.033692,0.088923,3.142602,-0.405947,-0.167571
1.488000,0.009888,-0.033688,0.088898,3.121286,-0.342960,-0.127597
1.498000,0.009833,-0.033702,0.088903,3.107205,-0.390665,-0.156482
1.507000,0.009821,-0.033685,0.088901,3.118866,-0.386145,-0.128488
1.518000,0.009850,-0.033706,0.088893,3.126831,-0.379090,-0.150088
1.527000,0.009879,-0.033697,0.088901,3.128670,-0.374022,-0.140326
1.538000,0.009832,-0.033704,0.088908,3.120475,-0.389920,-0.151136
1.548000,0.009844,-0.033696,0.088907,3.138837,-0.396159,-0.156095
1.557000,0.009829,-0.033686,0.088902,3.107012,-0.366702,-0.130817
1.568000,0.009830,-0.033707,0.088902,3.127811,-0.394307,-0.145765
1.577000,0.009830,-0.033700,0.088901,3.102436,-0.340319,-0.132333
1.587000,0.009832,-0.033660,0.088912,3.117175,-0.405903,-0.128564
1.597000,0.009835,-0.033684,0.088898,3.112298,-0.411537,-0.155498
1.607000,0.009835,-0.033695,0.088909,3.129118,-0.365348,-0.157906
1.617000,0.009853,-0.033676,0.088909,3.128253,-0.402963,-0.148328
1.627000,0.009856,-0.033692,0.088910,3.151847,-0.393484,-0.160180
1.638000,0.009841,-0.033680,0.088920,3.129205,-0.392167,-0.147698
1.648000,0.009840,-0.033672,0.088922,3.118632,-0.423326,-0.149922
1.658000,0.009859,-0.033691,0.088890,3.125219,-0.358463,-0.132262
1.668000,0.009829,-0.033686,0.088908,3.126807,-0.396400,-0.152325
1.678000,0.009841,-0.033691,0.088906,3.117560,-0.394903,-0.167605
1.688000,0.009840,-0.033678,0.088901,3.081009,-0.380002,-0.127518
1.697000,0.009842,-0.033712,0.088912,3.136940,-0.422614,-0.177197
1.708000,0.009822,-0.033684,0.088907,3.099088,-0.385519,-0.147602
1.718000,0.009869,-0.033692,0.088900,3.115327,-0.385230,-0.151032
1.728000,0.009840,-0.033686,0.088910,3.132109,-0.380632,-0.144549
1.738000,0.009841,-0.033699,0.088901,3.110556,-0.373410,-0.147205
1.748000,0.009843,-0.033684,0.088913,3.126154,-0.403041,-0.153646
1.757000,0.009852,-0.033681,0.088909,3.115429,-0.397377,-0.151231
1.767000,0.009882,-0.033691,0.088909,3.125939,-0.376953,-0.173575
1.778000,0.009874,-0.033678,0.088906,3.110338,-0.386714,-0.154802
1.788000,0.009832,-0.033670,0.088912,3.110629,-0.409074,-0.139742
1.798000,0.009862,-0.033657,0.088908,3.117535,-0.387849,-0.165647
1.808000,0.009841,-0.033697,0.088909,3.123302,-0.386526,-0.154262
1.818000,0.009842,-0.033690,0.088914,3.124880,-0.406042,-0.153138
1.828000,0.009866,-0.033689,0.088906,3.144203,-0.393731,-0.144114
1.838000,0.009842,-0.033702,0.088902,3.108054,-0.378787,-0.139623
1.848000,0.009831,-0.033695,0.088899,3.116228,-0.355647,-0.137510
1.857000,0.009843,-0.033683,0.088921,3.131909,-0.403030,-0.156175
1.867000,0.009832,-0.033676,0.088898,3.105537,-0.395636,-0.145251
1.878000,0.009836,-0.033684,0.088929,3.132586,-0.407833,-0.162805
1.888000,0.009843,-0.033688,0.088912,3.126363,-0.384470,-0.138323
1.898000,0.009857,-0.033707,0.088909,3.154198,-0.397990,-0.167754
1.907000,0.009839,-0.033712,0.088900,3.131828,-0.369129,-0.141042
1.918000,0.009835,-0.033686,0.088908,3.136720,-0.398725,-0.145607
1.928000,0.009842,-0.033686,0.088905,3.108567,-0.367087,-0.136290
1.937000,0.009839,-0.033693,0.088920,3.131856,-0.425268,-0.174646
1.948000,0.009861,-0.033697,0.088909,3.141101,-0.387835,-0.145242
1.958000,0.009846,-0.033675,0.088913,3.119048,-0.395568,-0.140962
1.968000,0.009889,-0.033734,0.088890,3.133209,-0.399075,-0.166537
1.978000,0.009845,-0.033671,0.088912,3.125481,-0.398690,-0.161212
1.987000,0.009821,-0.033694,0.088897,3.112029,-0.338153,-0.123347
1.998000,0.009836,-0.033688,0.088903,3.115785,-0.379644,-0.142277
2.007000,0.009840,-0.033697,0.088917,3.139118,-0.410687,-0.159959
2.018000,0.009812,-0.033698,0.088909,3.128388,-0.365978,-0.130117
2.028000,0.009822,-0.033675,0.088920,3.105483,-0.414312,-0.158289
2.038000,0.009861,-0.033688,0.088906,3.140043,-0.396128,-0.151458
2.048000,0.009851,-0.033685,0.088904,3.117080,-0.390640,-0.150168
2.058000,0.009869,-0.033695,0.088896,3.131400,-0.346306,-0.128699
2.068000,0.009842,-0.033695,0.088898,3.128825,-0.380235,-0.164980
2.078000,0.009894,-0.033701,0.088896,3.113232,-0.354445,-0.144020
2.088000,0.009884,-0.033754,0.088879,3.130443,-0.386391,-0.164573
2.098000,0.009864,-0.033685,0.088898,3.127660,-0.359283,-0.125139
2.108000,0.009824,-0.033698,0.088892,3.125476,-0.349192,-0.122000
2.118000,0.009839,-0.033693,0.088906,3.133120,-0.393846,-0.143542
2.128000,0.009825,-0.033672,0.088893,3.095733,-0.376461,-0.134179
2.138000,0.009868,-0.033669,0.088919,3.124574,-0.388454,-0.169399
2.148000,0.009863,-0.033692,0.088901,3.139586,-0.403147,-0.143390
2.158000,0.009870,-0.033698,0.088896,3.121508,-0.356421,-0.126943
2.168000,0.009844,-0.033689,0.088908,3.132508,-0.405450,-0.152561
2.178000,0.009851,-0.033731,0.088901,3.144700,-0.410300,-0.158865
2.188000,0.009838,-0.033687,0.088911,3.152777,-0.395590,-0.153441
2.198000,0.009842,-0.033700,0.088896,3.119124,-0.388462,-0.163653
2.207000,0.009838,-0.033704,0.088895,3.111756,-0.315427,-0.102966
2.217000,0.009871,-0.033694,0.088898,3.122648,-0.395547,-0.158277
2.228000,0.009846,-0.033660,0.088903,3.118568,-0.384553,-0.146953
2.238000,0.009839,-0.033683,0.088899,3.102956,-0.403763,-0.145757
2.248000,0.009850,-0.033693,0.088897,3.107813,-0.378765,-0.156872
2.258000,0.009853,-0.033672,0.088918,3.132543,-0.385619,-0.148761
2.268000,0.009841,-0.033699,0.088902,3.129840,-0.377096,-0.140950
2.278000,0.009839,-0.033669,0.088918,3.134206,-0.391216,-0.135185
2.288000,0.009835,-0.033694,0.088888,3.110598,-0.360077,-0.127050
2.298000,0.009854,-0.033710,0.088912,3.144913,-0.417138,-0.167942
2.308000,0.009850,-0.033698,0.088899,3.120093,-0.373425,-0.139397
2.318000,0.009851,-0.033673,0.088914,3.126540,-0.401491,-0.165085
2.328000,0.009849,-0.033701,0.088908,3.123076,-0.387371,-0.144260
2.338000,0.009848,-0.033699,0.088906,3.134634,-0.390474,-0.166103
2.348000,0.009856,-0.033688,0.088900,3.116028,-0.365729,-0.148586
2.358000,0.009838,-0.033711,0.088903,3.141083,-0.363784,-0.136761
2.368000,0.009833,-0.033673,0.088909,3.109439,-0.390389,-0.131132
2.378000,0.009836,-0.033738,0.088910,3.134297,-0.413709,-0.156582
2.388000,0.009860,-0.033695,0.088907,3.125742,-0.371768,-0.133791
2.398000,0.009824,-0.033695,0.088906,3.127599,-0.373509,-0.135874
2.408000,0.009831,-0.033676,0.088912,3.127460,-0.381913,-0.123752
2.418000,0.009832,-0.033676,0.088912,3.121170,-0.410141,-0.148106
2.428000,0.009830,-0.033675,0.088909,3.105333,-0.387794,-0.145520
2.438000,0.009859,-0.033711,0.088897,3.135404,-0.379268,-0.151266
2.448000,0.009841,-0.033675,0.088916,3.119745,-0.391454,-0.155089
2.458000,0.009838,-0.033713,0.088904,3.138335,-0.420987,-0.167545
2.468000,0.009841,-0.033670,0.088912,3.106726,-0.395957,-0.139682
2.478000,0.009841,-0.033702,0.088903,3.111215,-0.368005,-0.138493
2.488000,0.009845,-0.033688,0.088911,3.105388,-0.395636,-0.148810
2.498000,0.009810,-0.033695,0.088883,3.102465,-0.335018,-0.133721
2.508000,0.009843,-0.033710,0.088907,3.130279,-0.376968,-0.163361
2.518000,0.009851,-0.033680,0.088909,3.130104,-0.382789,-0.144457
2.528000,0.009842,-0.033670,0.088919,3.124724,-0.398493,-0.151918
2.538000,0.009849,-0.033682,0.088912,3.134476,-0.407324,-0.162754
2.548000,0.009808,-0.033692,0.088898,3.096042,-0.328788,-0.110899
2.558000,0.009816,-0.033718,0.088910,3.134787,-0.382979,-0.130098
2.568000,0.009831,-0.033669,0.088914,3.112964,-0.398868,-0.147773
2.578000,0.009852,-0.033700,0.088919,3.156533,-0.406839,-0.150081
2.588000,0.009840,-0.033717,0.088909,3.141637,-0.373542,-0.129898
2.598000,0.009843,-0.033693,0.088918,3.134071,-0.399737,-0.149373
2.608000,0.009842,-0.033690,0.088920,3.134931,-0.405971,-0.151255
2.618000,0.009853,-0.033730,0.088903,3.128484,-0.367601,-0.150604
2.628000,0.009846,-0.033676,0.088917,3.133202,-0.392827,-0.145566
2.638000,0.009853,-0.033673,0.088916,3.120525,-0.391336,-0.154460
2.648000,0.009852,-0.033692,0.088903,3.122613,-0.360979,-0.143684
2.658000,0.009857,-0.033664,0.088903,3.106953,-0.368493,-0.152173
2.668000,0.009860,-0.033677,0.088915,3.130746,-0.396215,-0.141687
2.678000,0.009844,-0.033710,0.088898,3.133550,-0.381353,-0.156245
2.688000,0.009839,-0.033717,0.088904,3.136161,-0.379147,-0.151113
2.698000,0.009843,-0.033704,0.088903,3.116526,-0.372893,-0.137152
2.708000,0.009807,-0.033688,0.088899,3.095656,-0.321379,-0.126296
2.718000,0.009844,-0.033701,0.088898,3.137584,-0.387230,-0.159618
2.728000,0.009820,-0.033673,0.088910,3.104107,-0.406730,-0.155622
2.738000,0.009853,-0.033703,0.088908,3.110070,-0.395543,-0.157757
2.748000,0.009831,-0.033687,0.088923,3.138269,-0.378743,-0.138084
2.758000,0.009832,-0.033690,0.088901,3.125863,-0.350463,-0.121000
2.768000,0.009883,-0.033714,0.088899,3.119169,-0.374616,-0.155472
2.778000,0.009840,-0.033694,0.088891,3.108974,-0.382897,-0.140364
2.788000,0.009829,-0.033700,0.088900,3.128650,-0.372176,-0.135478
2.798000,0.009840,-0.033719,0.088898,3.138141,-0.388859,-0.161358
2.808000,0.009840,-0.033678,0.088895,3.112341,-0.359120,-0.139176
2.818000,0.009839,-0.033693,0.088913,3.128801,-0.377509,-0.148693
2.828000,0.009839,-0.033710,0.088903,3.143024,-0.386850,-0.137496
2.838000,0.009838,-0.033676,0.088904,3.129753,-0.386356,-0.154796
2.848000,0.009825,-0.033689,0.088897,3.113469,-0.337862,-0.125298
2.858000,0.009840,-0.033685,0.088893,3.098451,-0.375179,-0.133147
2.868000,0.009826,-0.033674,0.088901,3.100713,-0.393631,-0.139126
2.878000,0.009845,-0.033679,0.088915,3.112952,-0.384948,-0.145135
2.888000,0.009848,-0.033672,0.088907,3.117586,-0.399503,-0.151592
2.898000,0.009831,-0.033711,0.088900,3.130683,-0.378455,-0.156488
2.908000,0.009831,-0.033683,0.088916,3.131516,-0.402696,-0.144657
2.918000,0.009838,-0.033720,0.088907,3.104601,-0.371031,-0.141929
2.928000,0.009887,-0.033690,0.088906,3.145964,-0.382005,-0.130670
2.938000,0.009855,-0.033677,0.088918,3.120634,-0.403406,-0.158049
2.948000,0.009843,-0.033693,0.088915,3.135591,-0.407594,-0.168827
2.958000,0.009834,-0.033671,0.088909,3.112081,-0.407823,-0.151749
2.968000,0.009849,-0.033665,0.088920,3.128977,-0.395161,-0.145101
2.978000,0.009827,-0.033693,0.088913,3.130479,-0.363313,-0.117186
2.988000,0.009855,-0.033715,0.088910,3.134478,-0.396829,-0.159358
2.998000,0.009829,-0.033688,0.088900,3.131128,-0.358642,-0.125264
3.008000,0.009847,-0.033696,0.088910,3.126161,-0.388099,-0.147982
3.018000,0.009845,-0.033707,0.088908,3.141483,-0.390520,-0.145302
3.028000,0.009844,-0.033708,0.088898,3.136740,-0.371306,-0.149306
3.038000,0.009830,-0.033685,0.088909,3.114033,-0.381312,-0.136431
3.048000,0.009838,-0.033667,0.088909,3.115444,-0.403494,-0.143484
3.058000,0.009837,-0.033674,0.088916,3.134218,-0.402176,-0.143269
3.068000,0.009896,-0.033699,0.088890,3.115142,-0.350409,-0.150681
3.078000,0.009846,-0.033699,0.088909,3.105135,-0.382435,-0.139909
3.088000,0.009851,-0.033683,0.088918,3.122474,-0.404126,-0.151853
3.098000,0.009839,-0.033697,0.088892,3.116910,-0.450596,-0.152576
3.108000,0.009863,-0.033682,0.088836,3.163044,-0.254358,-0.080505
3.118000,0.009839,-0.033645,0.088892,3.092927,-0.345340,-0.127147
3.128000,0.009821,-0.033683,0.088873,3.102091,-0.357970,-0.117064
3.138000,0.009830,-0.033731,0.088887,3.170610,-0.358065,-0.072024
3.148000,0.009822,-0.033752,0.088922,3.140792,-0.292013,-0.085512
3.158000,0.009851,-0.033728,0.088918,3.113790,-0.327340,-0.134000
3.168000,0.009813,-0.033655,0.088863,3.113433,-0.336170,-0.148545
3.178000,0.009817,-0.033638,0.088864,3.104008,-0.285553,-0.103281
3.188000,0.009831,-0.033628,0.088889,3.135385,-0.325689,-0.107406
3.198000,0.009858,-0.033673,0.088903,3.106092,-0.469554,-0.276842
3.208000,0.009857,-0.033661,0.088912,3.094908,-0.376164,-0.158937
3.218000,0.009818,-0.033606,0.088811,3.150968,-0.095573,-0.045150
3.228000,0.009838,-0.033631,0.088893,3.127992,-0.312718,-0.137476
3.238000,0.009866,-0.033676,0.088914,3.161834,-0.569030,-0.207864
3.248000,0.009859,-0.033679,0.088924,3.138199,-0.370888,-0.196774
3.258000,0.009834,-0.033663,0.088920,3.146862,-0.380415,-0.151652
3.268000,0.009836,-0.033673,0.088886,3.155257,-0.311042,-0.114191
3.278000,0.009821,-0.033666,0.088915,3.125228,-0.428387,-0.173359
3.288000,0.009797,-0.033681,0.088936,3.113593,-0.347252,-0.140331
3.298000,0.009854,-0.033743,0.088891,3.167865,-0.501985,-0.145506
3.308000,0.009813,-0.033694,0.088910,3.119116,-0.374702,-0.149100
3.318000,0.009830,-0.033699,0.088940,3.112494,-0.462943,-0.112792
3.328000,0.009824,-0.033697,0.088893,3.100092,-0.368042,-0.197946
3.338000,0.009811,-0.033669,0.088968,3.091288,-0.406203,-0.149847
3.348000,0.009859,-0.033638,0.088864,3.094943,-0.227423,-0.078102
3.358000,0.009836,-0.033663,0.088957,3.130576,-0.408492,-0.152237
3.368000,0.009835,-0.033703,0.088896,3.140132,-0.485016,-0.190556
3.378000,0.009819,-0.033627,0.088925,3.137983,-0.392426,-0.181676
3.388000,0.009795,-0.033657,0.088969,3.109657,-0.413666,-0.177991
3.398000,0.009836,-0.033690,0.088867,3.088585,-0.245791,-0.120946
3.408000,0.009765,-0.033677,0.088934,3.104341,-0.378228,-0.138962
3.418000,0.009781,-0.033693,0.088876,3.154258,-0.424154,-0.147321
3.428000,0.009799,-0.033700,0.088886,3.127279,-0.369169,-0.165657
3.438000,0.009786,-0.033713,0.088913,3.109870,-0.505541,-0.162254
3.448000,0.009805,-0.033677,0.088901,3.104995,-0.403274,-0.171718
3.458000,0.009792,-0.033663,0.088958,3.090627,-0.429371,-0.119836
3.468000,0.009806,-0.033689,0.088890,3.107222,-0.375814,-0.204656
3.478000,0.009784,-0.033653,0.088954,3.115155,-0.419565,-0.156520
3.488000,0.009771,-0.033663,0.088877,3.138448,-0.347287,-0.209529
3.498000,0.009760,-0.033635,0.088931,3.118621,-0.434110,-0.166223
3.508000,0.009804,-0.033659,0.088851,3.126182,-0.353584,-0.194458
3.518000,0.009784,-0.033636,0.088942,3.101446,-0.444900,-0.157375
3.528000,0.009791,-0.033646,0.088876,3.093542,-0.370618,-0.212241
3.538000,0.009783,-0.033651,0.088929,3.104698,-0.452095,-0.160745
3.548000,0.009774,-0.033685,0.088872,3.092480,-0.370729,-0.183280
3.558000,0.009798,-0.033671,0.088947,3.107565,-0.465795,-0.145834
3.568000,0.009783,-0.033668,0.088887,3.110453,-0.367171,-0.183563
3.578000,0.009809,-0.033697,0.088910,3.114052,-0.500190,-0.144533
3.588000,0.009808,-0.033669,0.088846,3.153509,-0.196364,-0.126510
3.598000,0.009822,-0.033708,0.088843,3.149566,-0.363678,-0.157718
3.608000,0.009818,-0.033676,0.088942,3.138629,-0.398343,-0.160535
3.618000,0.009787,-0.033642,0.088886,3.145844,-0.331852,-0.164524
3.628000,0.009763,-0.033644,0.088921,3.110637,-0.392454,-0.166395
3.638000,0.009785,-0.033647,0.088869,3.139969,-0.269679,-0.087427
3.648000,0.009779,-0.033628,0.088930,3.104004,-0.440413,-0.181889
3.658000,0.009822,-0.033610,0.088893,3.116741,-0.445991,-0.237825
3.668000,0.009824,-0.033628,0.088918,3.118686,-0.483862,-0.156854
3.678000,0.009831,-0.033670,0.088859,3.076538,-0.315588,-0.189594
