PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll 
0.585000,-0.031461,0.041900,0.088829,-0.022281,0.066103,0.084269
0.595000,-0.031452,0.041912,0.088839,-0.025473,0.064757,0.093644
0.605000,-0.031438,0.041876,0.088836,-0.018825,0.149656,0.117300
0.615000,-0.031430,0.041907,0.088872,0.005509,0.106671,0.048628
0.625000,-0.031424,0.041863,0.088847,-0.024581,0.150483,0.110941
0.635000,-0.031445,0.041881,0.088841,-0.031731,0.156462,0.134229
0.645000,-0.031448,0.041898,0.088851,-0.015351,0.134618,0.105666
0.655000,-0.031449,0.041894,0.088826,-0.033780,0.082885,0.101024
0.665000,-0.031417,0.041910,0.088871,0.011134,0.086362,0.029188
0.675000,-0.031436,0.041921,0.088866,-0.000710,0.013180,0.000888
0.685000,-0.031443,0.041905,0.088852,-0.008901,0.122122,0.106917
0.695000,-0.031446,0.041907,0.088836,-0.026475,0.086336,0.100550
0.705000,-0.031420,0.041916,0.088869,0.008368,0.105262,0.017683
0.715000,-0.031431,0.041915,0.088870,0.001864,0.092915,0.039619
0.725000,-0.031431,0.041918,0.088880,0.006759,0.072056,0.020220
0.735000,-0.031429,0.041909,0.088872,-0.013177,0.118561,0.062935
0.745000,-0.031433,0.041900,0.088869,-0.003014,0.076758,0.025916
0.755000,-0.031434,0.041874,0.088850,-0.008994,0.119759,0.084860
0.765000,-0.031429,0.041911,0.088865,-0.000557,0.080592,0.035544
0.775000,-0.031426,0.041911,0.088877,0.003105,0.073353,0.021420
0.785000,-0.031431,0.041924,0.088856,-0.010968,0.021690,0.008313
0.795000,-0.031416,0.041907,0.088877,-0.015732,0.101527,0.029985
0.805000,-0.031439,0.041897,0.088836,-0.024864,0.071085,0.103289
0.815000,-0.031453,0.041889,0.088849,-0.013005,0.146605,0.107575
0.825000,-0.031457,0.041879,0.088839,-0.028338,0.159945,0.126314
0.835000,-0.031425,0.041921,0.088876,0.004984,0.100017,0.033824
0.845000,-0.031441,0.041887,0.088845,-0.010010,0.126018,0.096404
0.855000,-0.031447,0.041886,0.088846,-0.024915,0.162401,0.107047
0.865000,-0.031427,0.041907,0.088879,0.003524,0.088209,0.019468
0.875000,-0.031408,0.041912,0.088885,-0.005792,0.095239,0.031625
0.885000,-0.031430,0.041897,0.088869,-0.002610,0.084891,0.034861
0.895000,-0.031432,0.041918,0.088874,0.002339,0.099655,0.029078
0.905000,-0.031426,0.041909,0.088871,0.007004,0.070438,0.015421
0.915000,-0.031434,0.041910,0.088865,-0.004904,0.106761,0.040519
0.925000,-0.031428,0.041922,0.088883,0.005991,0.095155,0.034542
0.935000,-0.031445,0.041891,0.088835,-0.025734,0.077611,0.095075
0.945000,-0.031421,0.041907,0.088881,0.006287,0.054002,-0.000245
0.955000,-0.031427,0.041892,0.088884,0.017908,0.066902,0.011233
0.965000,-0.031442,0.041912,0.088871,-0.000734,0.077878,0.026979
0.975000,-0.031434,0.041904,0.088868,-0.004307,0.095150,0.032385
0.985000,-0.031438,0.041894,0.088834,-0.016653,0.075205,0.087570
0.995000,-0.031434,0.041874,0.088845,-0.009268,0.122790,0.090940
1.005000,-0.031436,0.041904,0.088871,-0.008452,0.099812,0.037336
1.015000,-0.031428,0.041916,0.088879,0.008300,0.101581,0.030424
1.025000,-0.031454,0.041906,0.088873,-0.001335,0.071130,0.019031
1.035000,-0.031431,0.041880,0.088846,-0.023197,0.132876,0.099873
1.045000,-0.031438,0.041926,0.088862,-0.005442,0.024171,0.011672
1.055000,-0.031429,0.041887,0.088849,-0.040822,0.150815,0.112868
1.065000,-0.031428,0.041903,0.088884,0.008804,0.072603,0.014490
1.075000,-0.031441,0.041890,0.088856,-0.015208,0.127064,0.102128
1.085000,-0.031454,0.041872,0.088841,-0.004943,0.143520,0.119019
1.095000,-0.031419,0.041909,0.088871,-0.004803,0.078947,0.023275
1.105000,-0.031447,0.041871,0.088838,-0.031181,0.150485,0.115590
1.115000,-0.031455,0.041889,0.088846,-0.006070,0.158038,0.123802
1.125000,-0.031443,0.041881,0.088846,-0.005000,0.156661,0.111407
1.135000,-0.031426,0.041902,0.088883,0.008322,0.068988,0.024398
1.145000,-0.031427,0.041912,0.088881,0.004472,0.065845,0.003392
1.155000,-0.031432,0.041915,0.088869,0.007973,0.083371,0.025215
1.165000,-0.031441,0.041889,0.088845,-0.031608,0.140041,0.116996
1.175000,-0.031435,0.041912,0.088890,0.005819,0.067801,0.012890
1.185000,-0.031421,0.041902,0.088882,0.005133,0.078270,0.022716
1.195000,-0.031432,0.041907,0.088874,0.007829,0.064221,0.018795
1.205000,-0.031429,0.041914,0.088880,0.008835,0.061061,0.011007
1.215000,-0.031444,0.041883,0.088837,-0.030287,0.159978,0.115922
1.225000,-0.031439,0.041886,0.088833,-0.024037,0.169330,0.119491
1.235000,-0.031448,0.041887,0.088848,-0.023024,0.132299,0.109675
1.245000,-0.031427,0.041863,0.088846,-0.022132,0.147318,0.113940
1.255000,-0.031434,0.041865,0.088852,-0.010185,0.126649,0.105811
1.265000,-0.031431,0.041901,0.088884,0.001346,0.061015,0.005291
1.275000,-0.031448,0.041895,0.088851,-0.021823,0.156844,0.120790
1.285000,-0.031427,0.041907,0.088878,0.005004,0.084613,0.017218
1.295000,-0.031440,0.041924,0.088857,-0.007565,0.016398,-0.002774
1.305000,-0.031431,0.041910,0.088878,-0.001456,0.076438,0.036729
1.315000,-0.031437,0.041922,0.088860,-0.000832,0.065467,0.036850
1.325000,-0.031443,0.041900,0.088879,0.002290,0.081497,0.028873
1.335000,-0.031460,0.041874,0.088842,-0.027183,0.140839,0.125371
1.345000,-0.031447,0.041876,0.088843,-0.016531,0.161449,0.119300
1.355000,-0.031445,0.041893,0.088844,-0.006433,0.158101,0.120299
1.365000,-0.031437,0.041907,0.088878,0.006151,0.085904,0.031572
1.375000,-0.031430,0.041888,0.088855,-0.023071,0.140102,0.103452
1.385000,-0.031447,0.041887,0.088846,-0.020758,0.164332,0.120537
1.395000,-0.031440,0.041872,0.088837,0.001450,0.149352,0.113260
1.405000,-0.031439,0.041917,0.088882,0.003891,0.093159,0.029397
1.415000,-0.031451,0.041883,0.088843,-0.011773,0.113586,0.087986
1.425000,-0.031421,0.041905,0.088881,-0.011619,0.085153,0.033468
1.435000,-0.031422,0.041906,0.088868,0.011130,0.082047,0.037564
1.445000,-0.031456,0.041880,0.088848,-0.003093,0.157429,0.111209
1.455000,-0.031418,0.041906,0.088878,0.014144,0.082679,0.027394
1.465000,-0.031443,0.041889,0.088852,-0.003259,0.132066,0.099974
1.475000,-0.031434,0.041899,0.088868,0.002150,0.055704,0.021863
1.485000,-0.031434,0.041921,0.088878,0.008268,0.114772,0.034608
1.495000,-0.031438,0.041905,0.088883,0.000456,0.088417,0.034441
1.505000,-0.031433,0.041916,0.088873,0.005726,0.059545,0.017598
1.516000,-0.031444,0.041926,0.088861,0.005913,0.063258,0.028445
1.525000,-0.031423,0.041903,0.088872,-0.001308,0.058769,0.023382
1.535000,-0.031437,0.041906,0.088871,0.005247,0.080171,0.017627
1.545000,-0.031441,0.041929,0.088848,-0.012398,0.043663,0.032050
1.555000,-0.031444,0.041887,0.088848,-0.002708,0.140672,0.100598
1.565000,-0.031433,0.041908,0.088868,-0.001642,0.104759,0.042236
1.575000,-0.031442,0.041895,0.088827,-0.024778,0.069315,0.084381
1.585000,-0.031436,0.041889,0.088853,-0.019309,0.135088,0.112145
1.595000,-0.031419,0.041909,0.088885,0.006492,0.086965,0.018482
1.605000,-0.031452,0.041890,0.088834,-0.014575,0.137999,0.126895
1.615000,-0.031432,0.041911,0.088874,0.003580,0.078264,0.027704
1.625000,-0.031421,0.041909,0.088872,-0.006690,0.098351,0.041390
1.635000,-0.031430,0.041889,0.088848,-0.011017,0.139291,0.106152
1.645000,-0.031441,0.041870,0.088852,-0.007672,0.154759,0.097050
1.655000,-0.031426,0.041910,0.088872,0.001220,0.083279,0.001042
1.665000,-0.031433,0.041901,0.088878,0.005149,0.064156,0.007471
1.675000,-0.031418,0.041908,0.088878,0.001406,0.072920,0.022649
1.685000,-0.031431,0.041905,0.088863,0.001922,0.070810,0.018279
1.695000,-0.031443,0.041880,0.088845,-0.000512,0.141346,0.109894
1.705000,-0.031435,0.041923,0.088864,0.003330,-0.009661,-0.014475
1.715000,-0.031429,0.041902,0.088873,0.003351,0.082032,0.019443
1.725000,-0.031444,0.041892,0.088847,-0.003522,0.138505,0.104885
1.735000,-0.031450,0.041884,0.088838,-0.007699,0.180655,0.134635
1.745000,-0.031449,0.041910,0.088877,0.000486,0.091273,0.031342
1.755000,-0.031449,0.041901,0.088823,-0.022142,0.072008,0.092631
1.765000,-0.031430,0.041929,0.088853,-0.007865,0.039321,0.007219
1.775000,-0.031450,0.041893,0.088842,-0.001935,0.163655,0.131505
1.785000,-0.031435,0.041906,0.088875,0.004998,0.073692,0.022299
1.795000,-0.031440,0.041902,0.088869,-0.001338,0.082142,0.028013
1.805000,-0.031432,0.041913,0.088870,0.009719,0.092656,0.022299
1.815000,-0.031465,0.041883,0.088845,-0.009407,0.146403,0.106697
1.825000,-0.031426,0.041913,0.088883,-0.005215,0.069168,0.017745
1.835000,-0.031419,0.041904,0.088875,0.011411,0.072826,0.022770
1.845000,-0.031426,0.041900,0.088877,-0.003332,0.080132,0.024482
1.855000,-0.031437,0.041861,0.088839,-0.005944,0.132655,0.114316
1.865000,-0.031429,0.041906,0.088868,-0.007414,0.079085,0.034404
1.875000,-0.031433,0.041913,0.088863,0.000058,0.089678,0.036874
1.885000,-0.031456,0.041899,0.088832,-0.028275,0.093688,0.101113
1.895000,-0.031439,0.041880,0.088843,-0.000193,0.148925,0.112092
1.905000,-0.031421,0.041899,0.088880,0.001206,0.075864,0.020469
1.915000,-0.031440,0.041894,0.088847,-0.007093,0.186811,0.117185
1.925000,-0.031432,0.041912,0.088869,-0.005887,0.081040,0.027411
1.935000,-0.031441,0.041905,0.088867,-0.004463,0.091444,0.036875
1.945000,-0.031436,0.041879,0.088849,-0.006705,0.101531,0.083860
1.955000,-0.031431,0.041912,0.088873,-0.000799,0.075829,0.036165
1.965000,-0.031447,0.041881,0.088846,0.005019,0.164203,0.107763
1.975000,-0.031453,0.041892,0.088839,-0.012660,0.146193,0.120803
1.985000,-0.031437,0.041914,0.088862,-0.010179,0.048957,0.014206
1.995000,-0.031443,0.041873,0.088837,-0.011150,0.150311,0.121768
2.005000,-0.031442,0.041908,0.088877,0.004467,0.067573,0.016816
2.015000,-0.031429,0.041907,0.088873,-0.001715,0.094170,0.030954
2.025000,-0.031438,0.041875,0.088839,-0.013270,0.167874,0.118585
2.035000,-0.031463,0.041876,0.088849,-0.002885,0.136982,0.120331
2.045000,-0.031439,0.041874,0.088838,-0.018341,0.164005,0.132143
2.055000,-0.031430,0.041906,0.088886,0.011886,0.075593,0.003387
2.065000,-0.031436,0.041915,0.088882,0.022214,0.058898,0.006626
2.075000,-0.031448,0.041898,0.088839,-0.019553,0.136326,0.111932
2.085000,-0.031436,0.041889,0.088849,-0.018912,0.134317,0.107149
2.095000,-0.031438,0.041885,0.088844,-0.021642,0.128839,0.096389
2.105000,-0.031438,0.041880,0.088852,-0.011503,0.152871,0.106428
2.115000,-0.031429,0.041911,0.088871,0.006561,0.074452,0.036071
2.125000,-0.031449,0.041880,0.088850,-0.008147,0.153584,0.109733
2.135000,-0.031430,0.041918,0.088874,0.004946,0.098976,0.016365
2.145000,-0.031430,0.041907,0.088866,-0.003438,0.100102,0.038423
2.155000,-0.031423,0.041908,0.088867,-0.002970,0.100230,0.039091
2.166000,-0.031444,0.041892,0.088833,-0.030742,0.075339,0.091376
2.175000,-0.031434,0.041907,0.088873,-0.000072,0.084324,0.031559
2.185000,-0.031430,0.041873,0.088841,-0.005371,0.136655,0.107714
2.195000,-0.031447,0.041882,0.088836,-0.010923,0.156370,0.129803
2.205000,-0.031434,0.041913,0.088871,-0.000134,0.097291,0.038299
2.215000,-0.031426,0.041909,0.088879,0.008806,0.081223,0.011126
2.225000,-0.031433,0.041894,0.088854,-0.015264,0.140942,0.108156
2.236000,-0.031426,0.041905,0.088877,-0.007346,0.096094,0.043241
2.245000,-0.031425,0.041895,0.088843,-0.029221,0.136777,0.119042
2.256000,-0.031456,0.041903,0.088834,-0.027409,0.078039,0.096010
2.265000,-0.031437,0.041870,0.088837,-0.017232,0.125144,0.091890
2.275000,-0.031452,0.041894,0.088849,-0.021868,0.143197,0.114227
2.285000,-0.031456,0.041876,0.088840,-0.011220,0.167459,0.128783
2.295000,-0.031434,0.041909,0.088873,-0.013759,0.083668,0.019358
2.305000,-0.031434,0.041912,0.088881,-0.001376,0.087849,0.027337
2.315000,-0.031451,0.041883,0.088842,-0.007199,0.157280,0.122360
2.325000,-0.031433,0.041910,0.088873,-0.005962,0.110785,0.053208
2.335000,-0.031432,0.041923,0.088878,0.015709,0.064676,0.013016
2.345000,-0.031442,0.041924,0.088856,-0.013152,0.025271,0.022657
2.355000,-0.031432,0.041910,0.088882,0.010503,0.080584,0.024936
2.365000,-0.031426,0.041907,0.088881,0.005214,0.084061,0.019877
2.375000,-0.031442,0.041891,0.088846,-0.017410,0.132012,0.098459
2.386000,-0.031434,0.041914,0.088872,-0.006162,0.104929,0.044372
2.396000,-0.031452,0.041893,0.088834,-0.029619,0.155005,0.121394
2.405000,-0.031432,0.041907,0.088867,0.014348,0.106504,0.034253
2.415000,-0.031451,0.041871,0.088843,-0.015496,0.160800,0.113012
2.425000,-0.031435,0.041909,0.088879,0.006244,0.099075,0.038094
2.435000,-0.031428,0.041908,0.088882,0.008393,0.058728,0.007715
2.445000,-0.031432,0.041906,0.088869,-0.008491,0.085681,0.015808
2.456000,-0.031421,0.041912,0.088880,0.013912,0.066697,0.020454
2.465000,-0.031451,0.041888,0.088825,-0.042939,0.088845,0.100772
2.475000,-0.031426,0.041902,0.088875,0.007423,0.081237,0.017558
2.485000,-0.031433,0.041886,0.088852,-0.020724,0.114808,0.101322
2.495000,-0.031416,0.041916,0.088880,0.005791,0.075479,0.020997
2.505000,-0.031436,0.041880,0.088852,-0.028479,0.134945,0.104267
2.515000,-0.031443,0.041914,0.088879,0.002884,0.086247,0.010681
2.526000,-0.031422,0.041928,0.088886,0.006187,0.068338,0.010019
2.535000,-0.031436,0.041917,0.088858,-0.000560,0.017784,0.010544
2.545000,-0.031421,0.041908,0.088874,0.001544,0.076496,0.005228
2.556000,-0.031431,0.041888,0.088847,-0.046405,0.154419,0.111852
2.566000,-0.031423,0.041913,0.088880,0.010804,0.067308,0.009248
2.575000,-0.031422,0.041902,0.088864,-0.006152,0.103810,0.044707
2.585000,-0.031430,0.041909,0.088873,0.006881,0.066906,0.012628
2.596000,-0.031433,0.041875,0.088843,-0.026223,0.123569,0.095913
2.605000,-0.031439,0.041907,0.088874,-0.000557,0.084795,0.030499
2.615000,-0.031431,0.041892,0.088856,-0.008914,0.129111,0.106324
2.625000,-0.031424,0.041905,0.088882,0.013622,0.063458,0.006623
2.636000,-0.031429,0.041906,0.088885,0.007097,0.081030,0.016025
2.645000,-0.031435,0.041915,0.088871,-0.000700,0.091521,0.042512
2.655000,-0.031442,0.041883,0.088846,-0.005276,0.137946,0.098615
2.665000,-0.031436,0.041881,0.088848,-0.020900,0.157066,0.115394
2.675000,-0.031430,0.041912,0.088880,0.003142,0.087984,0.029197
2.686000,-0.031448,0.041885,0.088846,-0.024334,0.166857,0.116867
2.695000,-0.031424,0.041910,0.088886,0.007659,0.075770,0.014388
2.705000,-0.031426,0.041911,0.088875,0.007758,0.080977,0.016698
2.715000,-0.031443,0.041886,0.088835,-0.023218,0.158332,0.123245
2.726000,-0.031432,0.041915,0.088872,-0.002940,0.110211,0.052605
2.735000,-0.031444,0.041877,0.088844,-0.000289,0.144522,0.104052
2.745000,-0.031424,0.041886,0.088844,-0.034433,0.137950,0.100842
2.755000,-0.031419,0.041905,0.088881,0.008877,0.076899,0.009211
2.765000,-0.031445,0.041886,0.088852,-0.000285,0.135361,0.105184
2.775000,-0.031438,0.041915,0.088875,-0.002164,0.099849,0.039245
2.786000,-0.031424,0.041913,0.088876,0.006635,0.057903,0.008622
2.795000,-0.031442,0.041926,0.088854,-0.017462,0.051371,0.029111
2.805000,-0.031439,0.041860,0.088872,-0.000389,0.149271,0.063744
2.815000,-0.031463,0.041884,0.088824,0.004527,0.230376,0.118794
2.826000,-0.031453,0.041856,0.088824,0.006002,0.303124,0.099769
2.836000,-0.031582,0.041825,0.088825,0.051507,0.340873,0.268389
2.845000,-0.031514,0.041876,0.088844,-0.069451,0.273702,0.182234
2.855000,-0.031360,0.041868,0.088816,-0.074101,0.058872,0.000683
2.865000,-0.031406,0.041830,0.088752,-0.065595,-0.003925,0.070020
2.875000,-0.031406,0.041804,0.088798,-0.042729,0.082819,0.088183
2.885000,-0.031418,0.041870,0.088903,0.019314,0.012409,0.047064
2.895000,-0.031438,0.041866,0.088884,-0.002824,0.135115,0.030935
2.905000,-0.031429,0.041906,0.088914,-0.009182,0.103875,-0.030288
2.915000,-0.031359,0.041942,0.088826,-0.010458,0.341298,0.177431
2.926000,-0.031436,0.041890,0.088870,-0.006082,0.124105,0.086360
2.935000,-0.031460,0.041949,0.088900,0.029611,0.052193,0.020989
2.945000,-0.031455,0.041861,0.088884,0.061490,-0.002270,-0.079252
2.955000,-0.031478,0.041935,0.088895,0.044703,0.069422,0.011668
2.966000,-0.031500,0.041898,0.088886,0.034398,0.099690,0.015946
2.975000,-0.031492,0.041922,0.088849,0.036307,0.223853,0.136960
2.985000,-0.031483,0.041848,0.088906,0.023098,0.013181,-0.059959
2.996000,-0.031478,0.041872,0.088904,-0.004098,0.141291,0.131140
3.005000,-0.031401,0.041791,0.088841,-0.016582,0.036509,0.087440
3.015000,-0.031485,0.041885,0.088916,-0.030913,0.140218,0.156017
3.025000,-0.031435,0.041839,0.088917,0.026392,0.051884,0.047498
3.035000,-0.031472,0.041873,0.088906,-0.005871,0.123125,0.099753
3.045000,-0.031474,0.041864,0.088932,0.005510,0.108512,0.020031
3.055000,-0.031508,0.041831,0.088866,0.022829,0.177390,0.122552
3.065000,-0.031496,0.041912,0.088881,0.020589,0.100906,0.108482
3.075000,-0.031428,0.041856,0.088916,0.018207,0.012603,0.007034
3.085000,-0.031458,0.041877,0.088927,0.012888,0.079713,0.024096
3.095000,-0.031510,0.041896,0.088904,-0.010369,0.027055,0.022599
3.106000,-0.031496,0.041875,0.088849,-0.081358,0.235180,0.177172
3.115000,-0.031484,0.041928,0.088956,0.010688,0.088667,0.038888
3.126000,-0.031437,0.041828,0.088888,0.035358,-0.050739,-0.035694
3.136000,-0.031487,0.041855,0.088868,0.008034,0.143997,0.145099
3.145000,-0.031523,0.041817,0.088907,-0.021187,0.107376,0.169956
3.155000,-0.031478,0.041901,0.088920,0.033152,0.081681,0.024591
3.165000,-0.031485,0.041901,0.088917,0.015399,0.007668,0.010718
3.175000,-0.031501,0.041830,0.088835,-0.006377,0.216940,0.193903
3.186000,-0.031454,0.041939,0.088957,0.008359,0.091085,0.049061
3.195000,-0.031427,0.041883,0.088872,-0.043911,0.297363,0.134640
3.206000,-0.031449,0.041934,0.088956,0.040621,0.034588,-0.004689
3.216000,-0.031425,0.041891,0.088876,-0.056995,0.300316,0.137757
3.225000,-0.031475,0.041958,0.088925,-0.001332,-0.002732,0.022986
3.235000,-0.031457,0.041916,0.088850,-0.059439,0.170810,0.099219
3.246000,-0.031507,0.041927,0.088894,-0.009312,0.012507,0.024819
3.255000,-0.031419,0.041905,0.088909,-0.030307,0.117402,0.010444
3.265000,-0.031482,0.041900,0.088931,-0.002064,0.067524,0.054804
3.276000,-0.031452,0.041896,0.088863,-0.063432,0.179297,0.100260
3.285000,-0.031472,0.041897,0.088950,0.018313,0.046845,0.026165
3.295000,-0.031404,0.041925,0.088875,-0.079649,0.322122,0.148683
3.305000,-0.031456,0.041911,0.088943,-0.016906,0.084556,0.035900
3.316000,-0.031409,0.041906,0.088845,-0.061331,0.386042,0.202957
3.325000,-0.031474,0.041921,0.088960,0.001992,0.065170,0.024633
3.335000,-0.031420,0.041865,0.088856,-0.055616,0.271099,0.149609
3.345000,-0.031463,0.041929,0.088936,-0.019505,0.077232,0.051084
3.355000,-0.031439,0.041861,0.088848,-0.075127,0.223647,0.084931
3.365000,-0.031503,0.041943,0.088907,0.011729,0.002475,0.033885
3.375000,-0.031445,0.041880,0.088869,-0.023170,0.126549,0.000815
3.386000,-0.031464,0.041886,0.088891,-0.020623,0.112972,0.152098
3.395000,-0.031483,0.041883,0.088829,-0.001964,0.191182,0.082319
3.405000,-0.031455,0.041849,0.088845,0.027470,0.092434,0.112290
3.416000,-0.031504,0.041908,0.088887,-0.016393,-0.024605,-0.035591
3.426000,-0.031419,0.041829,0.088845,0.026684,0.067115,0.115095
3.435000,-0.031494,0.041857,0.088889,-0.021282,0.125627,0.110662
3.446000,-0.031421,0.041899,0.088894,0.032005,0.105006,0.048134
3.455000,-0.031481,0.041884,0.088900,0.018738,0.144402,0.120800
3.466000,-0.031469,0.041847,0.088882,-0.030303,0.214996,0.137305
3.476000,-0.031494,0.041887,0.088910,-0.001375,0.147696,0.115655
3.486000,-0.031505,0.041878,0.088872,0.034102,0.281740,0.236112
3.496000,-0.031505,0.041897,0.088887,-0.015438,0.066272,0.098048
3.506000,-0.031501,0.041901,0.088852,0.004256,0.253996,0.159029
3.515000,-0.031496,0.041888,0.088911,-0.016844,0.173873,0.120077
3.526000,-0.031447,0.041916,0.088825,0.008136,0.247654,0.077985
3.536000,-0.031449,0.041908,0.088902,0.045819,0.079899,0.042193
3.545000,-0.031400,0.041903,0.088898,-0.030255,0.081203,-0.033619
3.556000,-0.031429,0.041914,0.088861,0.010477,-0.044541,0.023266
3.566000,-0.031485,0.041855,0.088879,-0.013047,0.090069,0.042429
3.575000,-0.031426,0.041914,0.088867,0.032885,-0.004906,0.014848
3.586000,-0.031511,0.041867,0.088882,-0.007667,0.101779,0.089641
3.596000,-0.031464,0.041906,0.088934,0.003450,0.126741,0.055177
3.605000,-0.031539,0.041823,0.088889,-0.014054,0.115400,0.094028
3.616000,-0.031476,0.041935,0.088848,-0.000303,0.407824,0.257584
3.626000,-0.031594,0.041793,0.088862,-0.050735,0.086583,0.121742
3.635000,-0.031576,0.041836,0.088878,-0.012646,0.063908,0.194082
3.646000,-0.031554,0.041747,0.088868,-0.043801,0.088086,0.201152
3.656000,-0.031623,0.041758,0.088894,-0.015708,-0.010007,0.182039
3.665000,-0.031619,0.041699,0.088885,-0.013721,-0.056328,0.200101
3.676000,-0.031625,0.041736,0.088933,-0.049401,-0.070947,0.190483
3.686000,-0.031598,0.041690,0.088863,0.001622,-0.095001,0.207632
3.696000,-0.031658,0.041694,0.088916,-0.005752,-0.057945,0.141557
3.706000,-0.031595,0.041769,0.088933,-0.019552,0.122893,0.273233
3.716000,-0.031598,0.041755,0.088916,-0.029637,0.020432,0.137731
3.726000,-0.031606,0.041786,0.088900,-0.036486,0.141658,0.295893
3.736000,-0.031634,0.041734,0.088897,-0.031669,-0.036782,0.151043
3.746000,-0.031671,0.041711,0.088851,-0.009100,0.090323,0.271451
3.756000,-0.031657,0.041775,0.088920,-0.004966,0.005312,0.227394
3.766000,-0.031633,0.041741,0.088886,-0.039582,-0.025788,0.194790
3.776000,-0.031650,0.041709,0.088905,-0.031280,-0.030208,0.284904
3.786000,-0.031666,0.041696,0.088905,-0.021557,-0.053773,0.215722
3.796000,-0.031660,0.041620,0.088873,-0.017135,-0.113515,0.207475
3.806000,-0.031644,0.041718,0.088928,-0.053716,-0.006433,0.251637
